EventTime	Origin	Destination
2021.87909	UNKNOWN	South Africa
2021.88098	South Africa	India
2021.88404	South Africa	Israel
2021.88566	South Africa	United Kingdom
2021.88666	South Africa	United Kingdom
2021.8870299999999	South Africa	United Kingdom
2021.88733	South Africa	Denmark
2021.88771	South Africa	India
2021.89568	South Africa	India
2021.89589	United Kingdom	South Africa
2021.89708	South Africa	United Kingdom
2021.89737	South Africa	Mozambique
2021.89871	South Africa	India
2021.89927	South Africa	Botswana
2021.90481	India	United Kingdom
2021.90483	India	South Africa
2021.90673	Denmark	South Africa
2021.90707	United Kingdom	India
2021.90815	South Africa	India
2021.91114	South Africa	India
2021.91219	Denmark	Brazil
2021.91307	South Africa	Israel
2021.91557	South Africa	Botswana
2021.91584	India	United Kingdom
2021.91836	South Africa	United Kingdom
2021.92018	South Africa	Algeria
2021.92085	South Africa	Brazil
2021.92147	South Africa	United Kingdom
2021.92229	United Kingdom	Brazil
2021.9229599999999	United Kingdom	South Africa
2021.92525	South Africa	Botswana
2021.92526	USA	Mauritius
2021.92632	South Africa	Mozambique
2021.92752	South Africa	India
2021.92771	South Africa	United Kingdom
2021.92954	South Africa	Denmark
2021.9306	United Kingdom	Germany
2021.93075	South Africa	India
2021.93337	India	South Africa
2021.93389	South Africa	Mozambique
2021.93419	India	South Africa
2021.9345799999999	USA	Brunei
2021.93479	South Africa	India
2021.93497	South Africa	Sweden
2021.93666	South Africa	Mozambique
2021.93892	Denmark	Germany
2021.93937	India	South Africa
2021.9396199999999	United Kingdom	India
2021.93985	United Kingdom	India
2021.94004	South Africa	USA
2021.94065	United Kingdom	Germany
2021.94172	Botswana	India
2021.9417799999999	USA	United Kingdom
2021.94266	India	Botswana
2021.94293	USA	Philippines
2021.94342	South Africa	United Kingdom
2021.9437599999999	South Africa	Rwanda
2021.94461	South Africa	India
2021.94464	South Africa	Mauritius
2021.94487	South Africa	Mozambique
2021.9452899999999	United Kingdom	Qatar
2021.9468	Denmark	Slovakia
2021.94772	South Africa	United Kingdom
2021.94797	USA	United Kingdom
2021.94969	United Kingdom	Denmark
2021.9504299999999	Denmark	United Kingdom
2021.9528	South Africa	United Kingdom
2021.95307	United Kingdom	Kenya
2021.95308	South Africa	USA
2021.95398	South Africa	United Kingdom
2021.95445	South Africa	Mozambique
2021.95551	India	United Kingdom
2021.95581	India	South Africa
2021.95612	South Africa	United Kingdom
2021.9563	USA	Canada
2021.9565499999999	South Africa	India
2021.95668	United Kingdom	India
2021.95728	South Africa	Botswana
2021.95849	South Africa	United Kingdom
2021.95852	Mauritius	Mozambique
2021.95856	South Africa	Mozambique
2021.95867	Denmark	Brazil
2021.96148	South Africa	United Kingdom
2021.962	Denmark	Sweden
2021.96366	South Africa	Botswana
2021.9655	Denmark	Brazil
2021.9656499999999	United Kingdom	South Africa
2021.96568	India	United Kingdom
2021.96614	South Africa	United Kingdom
2021.96677	India	Singapore
2021.96701	South Africa	India
2021.9676299999999	Botswana	South Africa
2021.96804	South Africa	United Kingdom
2021.96818	United Kingdom	South Africa
2021.96873	South Africa	United Kingdom
2021.96942	United Kingdom	India
2021.9696999999999	USA	Brunei
2021.96981	India	United Kingdom
2021.97059	United Kingdom	Botswana
2021.97088	India	USA
2021.97147	South Africa	Denmark
2021.972	South Africa	United Kingdom
2021.97311	United Kingdom	Hong Kong
2021.97329	India	United Kingdom
2021.9732999999999	United Kingdom	Germany
2021.97382	South Africa	United Kingdom
2021.97388	United Kingdom	India
2021.9758199999999	India	United Kingdom
2021.97653	United Kingdom	South Africa
2021.97695	South Africa	United Kingdom
2021.97911	South Africa	Indonesia
2021.98046	United Kingdom	Kenya
2021.98047	USA	Philippines
2021.98223	South Africa	India
2021.98264	Denmark	Brazil
