EventTime	Origin	Destination
2021.8621500000002	UNKNOWN	South Africa
2021.8621600000001	South Africa	United Kingdom
2021.8624600000003	United Kingdom	Spain
2021.8626800000002	Spain	USA
2021.8629200000003	USA	Italy
2021.8632400000001	Italy	Norway
2021.8633300000001	United Kingdom	France
2021.86353	United Kingdom	USA
2021.8641700000003	USA	Ireland
2021.8645600000002	USA	Austria
2021.8652500000003	USA	France
2021.8652900000002	France	Brazil
2021.8658000000003	USA	United Kingdom
2021.8666900000003	Brazil	USA
2021.8667400000002	South Africa	Romania
2021.8680500000003	USA	France
2021.86821	USA	Turkey
2021.8683600000002	Italy	India
2021.8687000000002	France	Switzerland
2021.8689600000002	USA	Australia
2021.8698800000002	USA	South Africa
2021.8701700000001	United Kingdom	Italy
2021.8705600000003	USA	Italy
2021.8707700000002	USA	Canada
2021.871	USA	United Kingdom
2021.8721300000002	USA	Jordan
2021.8723100000002	USA	Canada
2021.87235	Spain	USA
2021.8724500000003	USA	France
2021.8724800000002	Brazil	Denmark
2021.8728800000001	USA	Belgium
2021.8735400000003	United Kingdom	Belgium
2021.8736600000002	South Africa	Rwanda
2021.8740700000003	Turkey	Brazil
2021.8745300000003	USA	Austria
2021.8747300000002	United Kingdom	USA
2021.8748900000003	Poland	Italy
2021.8752100000002	United Kingdom	Italy
2021.8753700000002	Australia	France
2021.8754900000001	USA	Israel
2021.8755400000002	USA	Turkey
2021.8758500000001	Italy	United Kingdom
2021.8760500000003	United Kingdom	Czech Republic
2021.8763400000003	USA	France
2021.8764200000003	United Kingdom	Italy
2021.8765500000002	Australia	USA
2021.87658	USA	Germany
2021.8768400000001	Italy	Australia
2021.8770700000002	United Kingdom	Italy
2021.8771100000001	USA	South Africa
2021.8773	USA	Turkey
2021.8773300000003	United Kingdom	Canada
2021.8773400000002	United Kingdom	Poland
2021.87784	United Kingdom	USA
2021.8782500000002	United Kingdom	Lithuania
2021.8783300000002	USA	Spain
2021.8784100000003	USA	Germany
2021.8800500000002	United Kingdom	Iran
2021.8803500000001	USA	Greece
2021.8804000000002	USA	Italy
2021.88054	United Kingdom	Italy
2021.8806100000002	USA	Brazil
2021.8806900000002	Spain	Italy
2021.8809500000002	USA	South Africa
2021.8813300000002	Australia	South Africa
2021.8824600000003	USA	Brazil
2021.8826000000001	France	Belgium
2021.8827600000002	France	Sweden
2021.8828	USA	Ireland
2021.8831300000002	Morocco	South Africa
2021.88325	United Kingdom	Germany
