EventTime	Origin	Destination
2021.8791	UNKNOWN	South Africa
2021.88523	South Africa	Mozambique
2021.88593	South Africa	USA
2021.88885	USA	United Kingdom
2021.88895	South Africa	India
2021.89085	India	United Kingdom
2021.89107	South Africa	India
2021.8914	South Africa	India
2021.89275	South Africa	Botswana
2021.89302	India	United Kingdom
2021.89661	South Africa	India
2021.89933	India	South Africa
2021.9012	South Africa	United Kingdom
2021.9014	United Kingdom	South Africa
2021.90229	United Kingdom	South Africa
2021.90361	Denmark	Brazil
2021.90557	South Africa	Brazil
2021.90745	South Africa	Botswana
2021.90795	India	Israel
2021.90849	South Africa	United Kingdom
2021.90924	United Kingdom	India
2021.90971	South Africa	United Kingdom
2021.91079	South Africa	India
2021.91096	South Africa	United Kingdom
2021.91169	United Kingdom	India
2021.91268	USA	Mauritius
2021.91462	South Africa	Mozambique
2021.91661	India	South Africa
2021.91723	South Africa	India
2021.91866	South Africa	India
2021.91867	United Kingdom	South Africa
2021.92101	South Africa	Denmark
2021.92142	South Africa	United Kingdom
2021.92244	United Kingdom	Germany
2021.92735	South Africa	United Kingdom
2021.92882	United Kingdom	India
2021.9291	South Africa	India
2021.93053	Denmark	Germany
2021.93233	Denmark	United Kingdom
2021.93387	South Africa	Mozambique
2021.93462	South Africa	India
2021.93476	Botswana	India
2021.93648	United Kingdom	Denmark
2021.9365	South Africa	USA
2021.93662	South Africa	Mozambique
2021.93718	India	Botswana
2021.93794	Denmark	Slovakia
2021.93926	South Africa	Sweden
2021.93937	India	South Africa
2021.93941	United Kingdom	South Africa
2021.93968	USA	United Kingdom
2021.93969	Denmark	United Kingdom
2021.9398	South Africa	India
2021.94032	USA	Philippines
2021.94214	South Africa	United Kingdom
2021.94278	United Kingdom	Qatar
2021.94279	South Africa	Botswana
2021.94297	South Africa	Rwanda
2021.94318	South Africa	Mauritius
2021.94485	South Africa	Mozambique
2021.94495	South Africa	United Kingdom
2021.94552	South Africa	United Kingdom
2021.94556	USA	Canada
2021.94906	South Africa	India
2021.95042	USA	Brunei
2021.95071	South Africa	Mozambique
2021.95119	Denmark	Sweden
2021.95128	South Africa	Botswana
2021.95145	South Africa	United Kingdom
2021.95307	United Kingdom	Kenya
2021.95308	South Africa	USA
2021.95391	Mauritius	Mozambique
2021.95472	South Africa	Denmark
2021.95524	India	United Kingdom
2021.95582	India	South Africa
2021.95763	South Africa	Botswana
2021.95849	South Africa	United Kingdom
2021.95855	South Africa	Mozambique
2021.9588	Denmark	Brazil
2021.95921	Denmark	Brazil
2021.96012	India	United Kingdom
2021.96131	United Kingdom	South Africa
2021.96242	Botswana	South Africa
2021.96276	United Kingdom	South Africa
2021.96369	India	United Kingdom
2021.96468	South Africa	India
2021.96542	USA	Brunei
2021.96624	South Africa	United Kingdom
2021.96676	India	Singapore
2021.96821	United Kingdom	India
2021.9694	South Africa	United Kingdom
2021.97028	South Africa	United Kingdom
2021.97102	India	United Kingdom
2021.97137	United Kingdom	Botswana
2021.97267	South Africa	Singapore
2021.97369	South Africa	United Kingdom
2021.9739	United Kingdom	Hong Kong
2021.97418	India	USA
2021.97423	Denmark	Germany
2021.97563	South Africa	India
2021.97566	India	Chile
2021.97615	India	Israel
2021.97727	South Africa	Indonesia
2021.97757	South Africa	Israel
2021.97854	South Africa	Botswana
2021.98004	Denmark	Brazil
2021.98033	Denmark	United Kingdom
2021.98038	United Kingdom	India
2021.98039	South Africa	Israel
2021.98046	United Kingdom	Kenya
2021.98046	USA	Philippines
2021.98088	Israel	Nigeria
2021.98117	South Africa	India
2021.98183	South Africa	United Kingdom
2021.98193	India	United Kingdom
2021.98303	Philippines	Indonesia
2021.9832	India	South Africa
2021.98348	India	United Kingdom
2021.98426	South Africa	Malawi
2021.9849	South Africa	India
2021.98491	Denmark	Brazil
2021.9854	South Africa	United Kingdom
2021.98594	South Africa	Botswana
2021.98595	United Kingdom	Algeria
2021.98603	United Kingdom	Germany
2021.9861	South Africa	Sweden
2021.98624	South Africa	Israel
2021.98655	South Africa	Germany
2021.98698	South Africa	United Kingdom
2021.98705	South Africa	India
