EventTime	Origin	Destination
2019.72796	UNKNOWN	China
2019.97886	South Africa	Morocco
2019.97896	UNKNOWN	China
2019.98701	United Kingdom	Netherlands
2019.99054	China	Thailand
2020.00088	USA	France
2020.00489	United Kingdom	Uganda
2020.0064499999999	South Africa	Egypt
2020.00783	United Kingdom	India
2020.0095	China	Thailand
2020.01029	Netherlands	Brazil
2020.01094	Morocco	India
2020.01458	China	South Korea
2020.0147	Morocco	Democratic Republic of the Congo
2020.0164499999998	China	South Korea
2020.01793	China	USA
2020.0184299999999	United Kingdom	Ecuador
2020.02001	China	Thailand
2020.02001	USA	Spain
2020.02002	China	Thailand
2020.0200399999999	United Kingdom	Australia
2020.02071	China	France
2020.02189	United Kingdom	Egypt
2020.02733	China	United Kingdom
2020.02763	China	United Kingdom
2020.02769	China	USA
2020.02846	South Korea	China
2020.03128	United Kingdom	Bangladesh
2020.03135	China	Kenya
2020.03183	United Kingdom	Spain
2020.03271	China	Iran
2020.03321	USA	France
2020.03366	China	Nepal
2020.0339199999999	Egypt	Germany
2020.03438	China	Iran
2020.03768	China	Thailand
2020.03997	China	France
2020.04025	Thailand	Malaysia
2020.04307	China	Thailand
2020.04801	Brazil	Chile
2020.0481399999999	Thailand	China
2020.05005	China	USA
2020.05069	China	Japan
2020.05117	South Africa	Egypt
2020.05299	China	United Arab Emirates
2020.05339	Egypt	USA
2020.05369	China	United Kingdom
2020.05552	China	USA
2020.0555299999999	China	Hong Kong
2020.05642	Iran	Hong Kong
2020.05824	China	USA
2020.05825	China	Australia
2020.05896	Malaysia	Singapore
2020.06098	China	Canada
2020.06098	China	Canada
2020.06098	China	USA
2020.06099	China	Hong Kong
2020.06099	China	Taiwan
2020.061	China	Singapore
2020.0610199999999	China	Japan
2020.0635499999999	China	France
2020.06357	China	United Kingdom
2020.06369	China	France
2020.0637	South Africa	China
2020.0637	Germany	China
2020.06371	China	Australia
2020.06371	China	Taiwan
2020.0637199999999	China	Australia
2020.0637199999999	China	Australia
2020.0637199999999	China	Australia
2020.0637299999999	Singapore	Malaysia
2020.06572	China	United Arab Emirates
2020.0664299999999	China	Australia
2020.06644	China	Singapore
2020.06644	China	South Korea
2020.06645	China	Hong Kong
2020.06645	China	Australia
2020.06646	China	Taiwan
2020.06646	China	Thailand
2020.06646	Spain	Australia
2020.06647	China	Japan
2020.06649	China	Japan
2020.06649	China	Thailand
2020.06916	China	Thailand
2020.06917	Malaysia	Sri Lanka
2020.06919	China	Philippines
2020.0692099999999	Spain	Panama
2020.06932	United Kingdom	Serbia
2020.0719	China	India
2020.0719	China	Singapore
2020.07191	China	Hong Kong
2020.07191	China	Singapore
2020.07191	China	Singapore
2020.07191	China	Hong Kong
2020.0719199999999	China	Cambodia
2020.07195	China	USA
2020.07196	Spain	United Kingdom
2020.07306	China	Nigeria
2020.07339	United Kingdom	Egypt
2020.07464	Germany	China
2020.07465	China	USA
2020.07465	China	Australia
2020.07469	China	Taiwan
2020.07484	United Kingdom	South Korea
2020.07495	China	Italy
2020.07735	China	France
2020.07736	China	Italy
2020.07737	China	Thailand
2020.07737	China	USA
2020.07737	China	USA
2020.07737	Egypt	Philippines
2020.07737	USA	China
2020.07738	China	Japan
2020.07738	China	USA
2020.07738	China	Philippines
2020.07739	China	Singapore
2020.07739	China	Hong Kong
2020.0774099999999	China	Finland
2020.07767	USA	Czech Republic
2020.08009	China	Hong Kong
2020.08009	China	South Korea
2020.0801	China	Hong Kong
2020.0801	Hong Kong	China
2020.0801	China	Australia
2020.0801199999999	China	Australia
2020.08064	Japan	Georgia
2020.081	South Africa	Egypt
2020.08125	China	Japan
2020.08176	China	France
2020.08283	China	Australia
2020.08283	Egypt	China
2020.08284	China	Taiwan
2020.08284	China	USA
2020.08284	China	Hong Kong
2020.08284	China	Sweden
2020.08284	China	Taiwan
2020.08284	China	India
2020.08284	China	Singapore
2020.08557	Singapore	China
2020.08697	USA	France
2020.08728	Singapore	Ghana
2020.08761	China	United Arab Emirates
2020.0883	USA	Australia
2020.0883	China	Singapore
2020.09102	China	Thailand
2020.09103	China	Belgium
2020.09376	Egypt	Thailand
2020.09376	USA	France
2020.09472	United Kingdom	Kenya
2020.09503	Democratic Republic of the Congo	Belgium
2020.09649	China	Australia
2020.09716	Japan	United Kingdom
2020.0991	Egypt	Netherlands
2020.0991999999999	Democratic Republic of the Congo	Morocco
2020.09922	China	South Korea
2020.09926	Italy	Taiwan
2020.10097	United Kingdom	USA
2020.1015	China	Australia
2020.10197	China	Thailand
2020.10206	United Kingdom	Peru
2020.10233	USA	Kenya
2020.10385	China	Kenya
2020.10446	China	Spain
2020.10469	China	Australia
2020.10494	China	USA
2020.10516	China	Uruguay
2020.10565	China	Tunisia
2020.10591	Thailand	China
2020.10761	USA	Democratic Republic of the Congo
2020.10798	USA	France
2020.10814	USA	France
2020.10962	Egypt	Democratic Republic of the Congo
2020.11013	Spain	Bolivia
2020.1104699999999	United Kingdom	Peru
2020.11322	United Kingdom	South Africa
2020.1134	United Kingdom	Egypt
2020.11436	Kenya	Chile
2020.11466	China	Mali
2020.11597	France	Algeria
2020.1160499999999	Uruguay	Brazil
2020.1171	Germany	Dominican Republic
2020.1171299999999	United Kingdom	Uganda
2020.11813	Egypt	USA
2020.11838	USA	France
2020.11926	Spain	United Kingdom
2020.11988	United Kingdom	Chile
2020.12061	South Africa	Turkey
2020.1213	United Kingdom	Switzerland
2020.12191	Egypt	Colombia
2020.12264	United Kingdom	Egypt
2020.12328	USA	United Kingdom
2020.12331	United Kingdom	Gambia
2020.12351	South Africa	United Kingdom
2020.12356	United Kingdom	Bangladesh
2020.12385	China	Japan
2020.12402	Spain	France
2020.12441	India	Singapore
2020.1255099999998	United Arab Emirates	Lithuania
2020.12563	United Kingdom	Japan
2020.12835	United Kingdom	Nigeria
2020.12861	China	United Kingdom
2020.12896	China	USA
2020.1292799999999	China	Japan
2020.13114	United Kingdom	Israel
2020.13134	Democratic Republic of the Congo	Latvia
2020.13176	China	Netherlands
2020.13203	Singapore	Japan
2020.1323	United Kingdom	Bulgaria
2020.13254	United Kingdom	Austria
2020.13323	Egypt	Chile
2020.13342	China	United Kingdom
2020.13495	Democratic Republic of the Congo	Turkey
2020.13693	USA	France
2020.1374799999999	China	Canada
2020.13749	China	Singapore
2020.13749	United Kingdom	Ireland
2020.1382899999999	China	Sweden
2020.14043	Brazil	Spain
2020.14131	United Kingdom	USA
2020.14148	Gambia	France
2020.14202	South Africa	Portugal
2020.1421699999999	France	USA
2020.1429	Japan	Senegal
2020.14294	South Africa	Bangladesh
2020.14295	China	Australia
2020.14295	China	Japan
2020.14299	United Kingdom	USA
2020.14348	Morocco	Cameroon
2020.14408	USA	Senegal
2020.14446	USA	Spain
2020.14463	United Kingdom	South Africa
2020.14481	USA	Kenya
2020.1456799999999	Democratic Republic of the Congo	Brazil
2020.14645	United Kingdom	Italy
2020.14656	China	Mali
2020.14689	China	Japan
2020.14841	China	Australia
2020.14841	China	USA
2020.14842	Kenya	Oman
2020.14842	USA	Spain
2020.14843	United Kingdom	Italy
2020.14843	South Africa	United Kingdom
2020.14845	United Kingdom	Netherlands
2020.14846	United Kingdom	Austria
2020.1487399999999	United Kingdom	Italy
2020.14875	South Africa	United Kingdom
2020.14914	United Kingdom	Netherlands
2020.14933	United Kingdom	USA
2020.14942	United Kingdom	Croatia
2020.14967	United Kingdom	Kenya
2020.14997	Nigeria	Ghana
2020.15056	United Kingdom	Madagascar
2020.15062	USA	France
2020.1509899999999	United Kingdom	India
2020.15114	China	Canada
2020.15114	China	Taiwan
2020.15114	Japan	Malaysia
2020.15115	USA	Finland
2020.15118	United Kingdom	Italy
2020.15119	Kenya	Germany
2020.15142	Japan	Switzerland
2020.1517999999999	Saudi Arabia	Egypt
2020.15183	United Kingdom	Peru
2020.15193	USA	Belgium
2020.15195	United Kingdom	Switzerland
2020.15196	South Africa	Kenya
2020.1538699999999	USA	France
2020.15388	USA	France
2020.15389	Kenya	Germany
2020.15392	United Kingdom	Germany
2020.15392	United Kingdom	Denmark
2020.15392	Italy	Brazil
2020.15392	Italy	Brazil
2020.1544	Japan	Morocco
2020.15485	France	Morocco
2020.15505	United Kingdom	South Africa
2020.15529	South Africa	Senegal
2020.15534	Peru	United Kingdom
2020.15569	USA	Senegal
2020.15616	United Kingdom	Argentina
2020.15635	United Kingdom	Australia
2020.15646	United Kingdom	Kenya
2020.15656	China	Singapore
2020.1566	Hong Kong	New Zealand
2020.1566	USA	Panama
2020.15661	Kenya	Lebanon
2020.15661	United Kingdom	Israel
2020.15662	China	Iceland
2020.15662	China	Norway
2020.15662	China	Georgia
2020.15662	Kenya	Morocco
2020.15663	United Kingdom	Italy
2020.15665	United Kingdom	Nigeria
2020.15665	Gambia	Switzerland
2020.15665	United Kingdom	Switzerland
2020.15665	Italy	Spain
2020.1566599999999	United Kingdom	Mexico
2020.15677	United Kingdom	South Africa
2020.15706	South Africa	Morocco
2020.1575	Morocco	Egypt
2020.15771	United Kingdom	Colombia
2020.1577499999999	Czech Republic	Saudi Arabia
2020.15777	China	United Kingdom
2020.15809	France	USA
2020.15852	USA	Mali
2020.1589199999999	Dominican Republic	Egypt
2020.1592699999999	China	Luxembourg
2020.1592799999999	China	Egypt
2020.1592799999999	China	Uganda
2020.15929	United Kingdom	Ecuador
2020.15932	China	Japan
2020.15933	Iran	Australia
2020.15933	Switzerland	USA
2020.15934	Kenya	Georgia
2020.15934	United Kingdom	Spain
2020.15934	USA	Saint Barthelemy
2020.15935	United Kingdom	Brazil
2020.15935	USA	France
2020.1593599999999	Netherlands	Switzerland
2020.1593599999999	Netherlands	Italy
2020.1593599999999	Netherlands	Switzerland
2020.1593599999999	Spain	USA
2020.1593699999999	United Kingdom	Italy
2020.1593699999999	Switzerland	France
2020.15938	United Kingdom	Spain
2020.15938	United Kingdom	Netherlands
2020.15939	United Kingdom	Netherlands
2020.15939	United Kingdom	Italy
2020.15939	Italy	United Kingdom
2020.15939	Italy	Mexico
2020.15939	Italy	Netherlands
2020.15968	USA	Denmark
2020.16042	United Kingdom	Nigeria
2020.16057	South Africa	Turkey
2020.16067	Democratic Republic of the Congo	Canada
2020.16187	United Kingdom	Qatar
2020.16203	United Kingdom	Guadeloupe
2020.1620599999999	Senegal	USA
2020.1620699999999	United Kingdom	Switzerland
2020.1620699999999	Switzerland	Italy
2020.1620699999999	France	Belgium
2020.16208	United Kingdom	Brazil
2020.16208	United Kingdom	Mexico
2020.16208	Kenya	Czech Republic
2020.16208	Czech Republic	Greece
2020.16208	USA	France
2020.16209	Netherlands	Switzerland
2020.16209	South Africa	Italy
2020.16211	USA	Italy
2020.16212	United Kingdom	Norway
2020.16212	United Kingdom	Norway
2020.16212	Kenya	Switzerland
2020.16212	United Kingdom	Switzerland
2020.16212	United Kingdom	Switzerland
2020.16212	United Kingdom	Italy
2020.16212	United Kingdom	France
2020.16212	United Kingdom	Italy
2020.16222	United Kingdom	Sweden
2020.1624	South Africa	Panama
2020.16364	Democratic Republic of the Congo	Senegal
2020.1640399999999	United Kingdom	Kenya
2020.16479	South Africa	Iceland
2020.1648	United Arab Emirates	India
2020.1648	United Kingdom	Belize
2020.1648	USA	Zimbabwe
2020.16481	Kenya	Zimbabwe
2020.16481	USA	Zimbabwe
2020.16482	Brazil	Argentina
2020.16482	United Kingdom	Zimbabwe
2020.16485	United Kingdom	Belgium
2020.16485	United Kingdom	Italy
2020.16485	Italy	Belgium
2020.16515	United Kingdom	Denmark
2020.16608	United Kingdom	Nigeria
2020.16629	Nigeria	Germany
2020.16645	United Kingdom	South Africa
2020.16752	Senegal	USA
2020.16753	United Kingdom	Spain
2020.16753	USA	France
2020.16753	USA	France
2020.16753	Kenya	France
2020.16754	France	Algeria
2020.16755	Kenya	Kuwait
2020.16755	Kenya	Tunisia
2020.1675599999999	United Kingdom	Denmark
2020.1675599999999	USA	Iceland
2020.1675599999999	USA	France
2020.1675599999999	France	Denmark
2020.1675599999999	USA	France
2020.16787	Netherlands	United Kingdom
2020.16884	USA	Canada
2020.16889	United Kingdom	South Africa
2020.16938	United Kingdom	Nigeria
2020.16947	Nigeria	Mali
2020.1696	Spain	United Kingdom
2020.16967	United Kingdom	Guinea
2020.17007	Turkey	Tunisia
2020.1702599999999	Hong Kong	United Kingdom
2020.17027	United Kingdom	New Zealand
2020.17027	USA	France
2020.17027	France	Thailand
2020.17027	USA	Iceland
2020.17029	USA	France
2020.17029	USA	France
2020.17029	France	Iceland
2020.1703	United Kingdom	Sweden
2020.1703	USA	Iceland
2020.17031	United Kingdom	Thailand
2020.17032	Egypt	Sweden
2020.17032	United Kingdom	Morocco
2020.1718799999999	France	Algeria
2020.1723399999998	USA	Israel
2020.17299	USA	France
2020.173	USA	Iceland
2020.17301	China	Pakistan
2020.17301	USA	Palestine
2020.17302	South Africa	United Kingdom
2020.17303	USA	Iceland
2020.17303	USA	France
2020.17303	USA	Iceland
2020.1730499999999	United Kingdom	Japan
2020.1734199999999	USA	South Africa
2020.174	Nigeria	Sierra Leone
2020.17435	South Africa	Germany
2020.1743999999999	Germany	Egypt
2020.1745799999999	Switzerland	United Kingdom
2020.1746699999999	USA	Germany
2020.1749	United Kingdom	Democratic Republic of the Congo
2020.17509	France	Senegal
2020.17535	Belgium	Netherlands
2020.1753999999999	USA	Mexico
2020.17573	USA	Canada
2020.17573	USA	France
2020.17573	USA	France
2020.17573	USA	Iceland
2020.17574	USA	Canada
2020.17574	USA	Norway
2020.1757499999999	United Kingdom	Spain
2020.1757499999999	South Africa	Italy
2020.1757499999999	USA	Iceland
2020.1757499999999	Iceland	Norway
2020.1757499999999	USA	Israel
2020.1757599999999	USA	Iceland
2020.17578	United Kingdom	Georgia
2020.1758	United Kingdom	South Africa
2020.1760199999999	Egypt	Nigeria
2020.17673	China	Sudan
2020.17695	USA	United Kingdom
2020.1784599999999	Democratic Republic of the Congo	Germany
2020.17849	South Africa	Italy
2020.17852	Egypt	South Africa
2020.17852	United Kingdom	Belgium
2020.17976	Democratic Republic of the Congo	Guadeloupe
2020.17983	Democratic Republic of the Congo	United Kingdom
2020.18014	Kenya	Oman
2020.18042	South Africa	United Kingdom
2020.18091	South Africa	Kenya
2020.18112	South Africa	India
2020.18121	Democratic Republic of the Congo	France
2020.18123	Taiwan	Spain
2020.1815199999999	USA	Spain
2020.18173	Democratic Republic of the Congo	USA
2020.18189	United Kingdom	USA
2020.18195	South Africa	USA
2020.18232	South Africa	Coted Ivoire
2020.18241	South Africa	Kenya
2020.1827799999999	United Kingdom	Nigeria
2020.1833	Spain	Kenya
2020.18383	Democratic Republic of the Congo	Mali
2020.18393	Italy	Japan
2020.18393	South Africa	Italy
2020.18394	Kenya	Iran
2020.1839499999999	China	Netherlands
2020.1839499999999	United Kingdom	Italy
2020.18397	United Kingdom	Iceland
2020.18435	United Kingdom	Senegal
2020.18466	United Kingdom	USA
2020.18477	India	Philippines
2020.18478	Democratic Republic of the Congo	Oman
2020.18493	France	Zambia
2020.18605	USA	Tunisia
2020.18628	Spain	Mexico
2020.1866499999999	Egypt	Japan
2020.18666	China	Iran
2020.18667	Spain	Peru
2020.18668	United Kingdom	Denmark
2020.18668	United Kingdom	Norway
2020.18668	Kenya	USA
2020.18668	USA	Japan
2020.18668	Israel	Denmark
2020.1867	United Kingdom	Vietnam
2020.1867	United Kingdom	Denmark
2020.18672	United Kingdom	Greece
2020.18673	United Kingdom	Denmark
2020.18673	Denmark	Sweden
2020.18675	China	Uganda
2020.18688	USA	South Africa
2020.18688	Democratic Republic of the Congo	Switzerland
2020.18696	USA	Australia
2020.18708	United Kingdom	Bulgaria
2020.18736	Democratic Republic of the Congo	France
2020.18824	USA	United Kingdom
2020.1890799999999	United Kingdom	South Africa
2020.1892599999999	USA	Switzerland
2020.18937	Democratic Republic of the Congo	Switzerland
2020.18938	Egypt	Argentina
2020.18939	France	Denmark
2020.18939	USA	Japan
2020.1894	United Kingdom	Curacao
2020.1894	United Kingdom	Switzerland
2020.18941	United Kingdom	Netherlands
2020.18941	United Kingdom	Denmark
2020.18941	United Kingdom	Peru
2020.18941	South Africa	Israel
2020.18942	United Kingdom	Denmark
2020.18943	United Kingdom	Iceland
2020.18943	South Africa	North Macedonia
2020.18943	Madagascar	Saudi Arabia
2020.18943	United Kingdom	Bulgaria
2020.1894399999999	United Kingdom	Vietnam
2020.18955	Democratic Republic of the Congo	Suriname
2020.19015	United Kingdom	Iceland
2020.19069	Italy	Kenya
2020.19162	Democratic Republic of the Congo	Slovenia
2020.19211	India	Brunei
2020.19211	Democratic Republic of the Congo	Canada
2020.19212	Hong Kong	Bahrain
2020.19212	USA	Australia
2020.19212	USA	Canada
2020.19213	USA	Moldova
2020.19213	Democratic Republic of the Congo	Slovenia
2020.1921399999999	USA	France
2020.1921499999999	United Kingdom	Australia
2020.1921499999999	Spain	Chile
2020.19217	United Kingdom	Denmark
2020.19217	United Kingdom	Mexico
2020.19218	United Kingdom	Bolivia
2020.19218	United Kingdom	Cyprus
2020.19235	India	Zambia
2020.19235	Portugal	Georgia
2020.19263	Kenya	Chile
2020.1934899999999	South Africa	USA
2020.1935899999999	Mexico	South Africa
2020.19364	South Africa	Brazil
2020.19374	Spain	United Kingdom
2020.1939	United Kingdom	Brazil
2020.1946599999999	Chile	Argentina
2020.1948399999999	USA	Colombia
2020.1948499999999	South Africa	United Arab Emirates
2020.19486	China	Australia
2020.19486	United Kingdom	Greece
2020.19486	USA	Switzerland
2020.19487	USA	Chile
2020.19487	Iceland	Spain
2020.19488	Netherlands	Curacao
2020.19488	United Kingdom	France
2020.19488	United Kingdom	Germany
2020.19488	United Kingdom	Netherlands
2020.19488	South Africa	Germany
2020.19488	USA	Germany
2020.19489	United Kingdom	Spain
2020.19489	United Kingdom	Serbia
2020.19491	United Kingdom	Switzerland
2020.19491	Canada	Cameroon
2020.19498	USA	Mexico
2020.19624	Spain	Senegal
2020.19635	South Africa	United Kingdom
2020.1967399999999	Nigeria	Egypt
2020.19758	Democratic Republic of the Congo	Senegal
2020.19758	USA	Finland
2020.19759	India	Philippines
2020.19759	Tunisia	USA
2020.19759	Democratic Republic of the Congo	Switzerland
2020.1976	China	Qatar
2020.1976	USA	Aruba
2020.1976	Spain	Senegal
2020.19761	Egypt	USA
2020.19761	Spain	Andorra
2020.19761	Democratic Republic of the Congo	Switzerland
2020.19761	United Kingdom	Poland
2020.19761	South Africa	Saint Barthelemy
2020.19762	United Kingdom	Finland
2020.19762	South Africa	Brazil
2020.1976399999999	United Kingdom	Saudi Arabia
2020.1976399999999	United Kingdom	Russia
2020.19765	United Kingdom	Peru
2020.19765	United Kingdom	Portugal
2020.19776	Netherlands	Italy
2020.19832	USA	Qatar
2020.19858	France	Denmark
2020.19933	USA	India
2020.19942	China	Egypt
2020.20031	India	Philippines
2020.20032	China	Qatar
2020.20032	USA	Georgia
2020.20033	United Kingdom	Moldova
2020.20033	Spain	Italy
2020.20033	Japan	Spain
2020.20035	United Kingdom	Portugal
2020.20035	United Kingdom	Switzerland
2020.20037	Egypt	United Kingdom
2020.20039	United Kingdom	Greece
2020.20051	South Africa	Kenya
2020.20055	Democratic Republic of the Congo	Benin
2020.2007899999999	USA	Mexico
2020.2012	South Africa	New Zealand
2020.20179	Spain	Egypt
2020.20203	United Kingdom	Somalia
2020.20211	South Africa	Madagascar
2020.20219	Democratic Republic of the Congo	Republic of the Congo
2020.20238	United Kingdom	Hungary
2020.2028	Democratic Republic of the Congo	Senegal
2020.20284	USA	Denmark
2020.2030399999999	Luxembourg	Canada
2020.2030399999999	Democratic Republic of the Congo	Benin
2020.2030399999999	Egypt	France
2020.20305	USA	Australia
2020.20305	South Africa	Kenya
2020.20305	Egypt	Russia
2020.20305	Egypt	USA
2020.20305	USA	Kenya
2020.20306	South Africa	Spain
2020.20306	USA	Egypt
2020.20306	Democratic Republic of the Congo	Slovenia
2020.20306	Democratic Republic of the Congo	USA
2020.20307	United Kingdom	Spain
