EventTime	Origin	Destination
2020.83606	UNKNOWN	United Kingdom
2020.84103	United Kingdom	India
2020.8417800000002	United Kingdom	Poland
2020.8423	United Kingdom	Germany
2020.84363	United Kingdom	Iraq
2020.84383	United Kingdom	Italy
2020.84401	United Kingdom	Romania
2020.84427	United Kingdom	Sweden
2020.85019	United Kingdom	Iran
2020.8522300000002	United Kingdom	France
2020.85228	United Kingdom	Poland
2020.8538	United Kingdom	France
2020.85519	United Kingdom	Spain
2020.8574	United Kingdom	USA
2020.85788	United Kingdom	USA
2020.8581700000002	France	India
2020.8593	United Kingdom	Portugal
2020.8611400000002	United Kingdom	Brazil
2020.8627000000001	United Kingdom	Poland
2020.8636700000002	United Kingdom	Germany
2020.86409	United Kingdom	Germany
2020.86534	United Kingdom	France
2020.8666300000002	United Kingdom	Italy
2020.86785	United Kingdom	Kazakhstan
2020.8679000000002	United Kingdom	Ireland
2020.86833	United Kingdom	Bulgaria
2020.8685500000001	United Kingdom	Italy
2020.8705200000002	United Kingdom	Germany
2020.8706000000002	United Kingdom	Netherlands
2020.87082	United Kingdom	Germany
2020.8716900000002	United Kingdom	Italy
2020.8739300000002	United Kingdom	India
2020.874	United Kingdom	USA
2020.87427	United Kingdom	Spain
2020.87599	United Kingdom	Bulgaria
2020.8767	Slovakia	Germany
2020.8771100000001	United Kingdom	France
2020.8789100000001	United Kingdom	USA
2020.87914	United Kingdom	Germany
2020.87977	United Kingdom	France
2020.8798700000002	India	Philippines
2020.88037	United Kingdom	Iraq
2020.88093	United Kingdom	Romania
2020.88228	United Kingdom	Poland
2020.8838	United Kingdom	Spain
2020.8850400000001	United Kingdom	Turkey
2020.88712	United Kingdom	Turkey
2020.8875	United Kingdom	Spain
2020.88769	United Kingdom	Russia
2020.8879000000002	United Kingdom	Turkey
2020.8880800000002	United Kingdom	Netherlands
2020.88841	United Kingdom	Italy
2020.8906800000002	United Kingdom	Germany
2020.89126	United Kingdom	France
2020.8913	USA	Russia
2020.8915100000002	United Kingdom	Italy
2020.89193	United Kingdom	Poland
2020.8934700000002	United Kingdom	USA
2020.89597	United Kingdom	France
2020.8972	United Kingdom	Italy
2020.89896	Slovakia	Germany
2020.89983	Netherlands	United Kingdom
2020.90048	United Kingdom	Bulgaria
2020.90208	United Kingdom	India
2020.90218	United Kingdom	Slovakia
2020.90317	Slovakia	Germany
2020.9045600000002	United Kingdom	Argentina
2020.9047600000001	Italy	United Kingdom
2020.9053600000002	United Kingdom	Spain
2020.90576	United Kingdom	Brazil
2020.90711	United Kingdom	India
2020.90712	United Kingdom	India
2020.90715	United Kingdom	France
2020.9074	United Kingdom	Sweden
2020.9096000000002	United Kingdom	Portugal
2020.90983	United Kingdom	India
2020.9112100000002	United Kingdom	Portugal
2020.9115000000002	United Kingdom	Bulgaria
2020.9119600000001	United Kingdom	Italy
2020.91282	Slovakia	Austria
2020.9132100000002	United Kingdom	Romania
2020.91324	United Kingdom	Poland
2020.91352	United Kingdom	Poland
2020.9138300000002	United Kingdom	Brazil
2020.9139300000002	United Kingdom	Spain
2020.91462	United Kingdom	France
2020.9149	United Kingdom	France
2020.9149100000002	Slovakia	Germany
2020.9149300000001	United Kingdom	France
2020.9151200000001	United Kingdom	Pakistan
2020.9153800000001	United Kingdom	Romania
2020.91569	United Kingdom	Sweden
2020.9161800000002	United Kingdom	Netherlands
2020.9166400000001	United Kingdom	Brazil
2020.9169000000002	United Kingdom	Germany
2020.9171900000001	United Kingdom	USA
2020.9176	United Kingdom	India
2020.91811	United Kingdom	Bulgaria
2020.9182400000002	United Kingdom	Italy
2020.9188800000002	United Kingdom	Poland
