EventTime	Origin	Destination
2020.72172	UNKNOWN	South Africa
2021.90607	UNKNOWN	South Africa
2021.90644	South Africa	India
2021.90664	India	Germany
2021.90781	India	Canada
2021.90815	Germany	United Kingdom
2021.9090099999999	India	United Kingdom
2021.9094	Germany	United Kingdom
2021.9116	India	Canada
2021.91172	India	South Africa
2021.9118799999999	France	Germany
2021.91212	Germany	United Kingdom
2021.91249	India	France
2021.91308	Germany	United Kingdom
2021.91374	Germany	United Kingdom
2021.91428	India	South Africa
2021.91465	France	Turkey
2021.91483	India	France
2021.9148599999999	Germany	United Kingdom
2021.91535	India	Germany
2021.91547	India	Sweden
2021.9158599999998	India	Georgia
2021.9169299999999	India	Germany
2021.9173799999999	India	South Africa
2021.91741	United Kingdom	USA
2021.91772	France	Lithuania
2021.91799	India	Germany
2021.91812	Germany	United Kingdom
2021.91822	India	United Kingdom
2021.91832	India	Israel
2021.91871	India	Netherlands
2021.9210699999999	United Kingdom	Germany
2021.92148	South Africa	Belgium
2021.9222499999998	India	Denmark
2021.92241	Germany	Lithuania
2021.9225199999998	India	South Africa
2021.92256	Germany	Belgium
2021.9227899999998	India	Qatar
2021.92358	India	Switzerland
2021.9259	Germany	India
2021.9261999999999	United Kingdom	Norway
2021.92637	Germany	India
2021.92669	India	Germany
2021.9274599999999	India	United Kingdom
2021.92776	India	South Africa
2021.92788	South Africa	Poland
2021.92789	United Kingdom	Germany
2021.92829	India	USA
2021.92862	India	United Kingdom
2021.92911	Germany	India
2021.92941	Germany	United Kingdom
2021.92943	Georgia	Israel
2021.93009	India	USA
2021.93015	United Kingdom	Israel
2021.93086	India	Singapore
2021.9314299999999	India	Germany
2021.93192	India	United Kingdom
2021.93196	United Kingdom	Norway
2021.9321499999999	Germany	India
2021.93238	France	Israel
2021.93284	India	Germany
2021.93322	India	France
2021.93367	India	Spain
2021.93428	Georgia	Israel
2021.9357	South Africa	Germany
2021.93581	India	United Kingdom
2021.93622	Germany	Denmark
2021.93691	India	Denmark
2021.93821	India	Switzerland
2021.93895	India	South Africa
2021.9395399999999	India	Denmark
2021.94005	India	Georgia
2021.9400699999999	India	United Kingdom
2021.94015	India	Georgia
2021.9402499999999	France	Israel
2021.94051	United Kingdom	Israel
2021.94064	India	Germany
2021.94108	India	Germany
2021.94153	Austria	Germany
2021.94166	Spain	France
2021.94202	India	Germany
2021.9425899999999	Germany	India
2021.94267	United Kingdom	Germany
2021.94354	Germany	USA
2021.94355	France	USA
2021.94378	Germany	France
2021.9444799999999	India	Germany
2021.9444899999999	South Africa	France
2021.94459	India	Portugal
2021.9447499999999	Germany	United Kingdom
2021.94483	India	United Kingdom
2021.94513	France	Germany
2021.94547	France	Germany
2021.94609	India	Germany
2021.94624	United Kingdom	India
2021.94632	France	Indonesia
2021.94633	India	Germany
2021.94722	United Kingdom	India
2021.94724	Germany	France
2021.94781	United Kingdom	Germany
2021.94813	Germany	France
2021.94895	India	United Kingdom
2021.94901	France	United Kingdom
2021.9491699999999	United Kingdom	Bangladesh
2021.94928	South Africa	Germany
2021.9497999999999	India	USA
2021.94995	Germany	Denmark
2021.9508899999998	Germany	Denmark
2021.95091	India	Portugal
2021.9513399999998	India	United Kingdom
2021.95185	USA	France
2021.95213	India	Germany
2021.95236	Norway	Japan
2021.95246	India	France
2021.95266	Germany	USA
2021.9528599999999	France	Israel
2021.95311	United Kingdom	Germany
2021.9533	Germany	Netherlands
2021.9542999999999	Sweden	Norway
2021.95446	Germany	United Kingdom
2021.95452	India	Poland
2021.9545799999999	Germany	Georgia
2021.95462	Germany	Netherlands
2021.95479	India	Qatar
2021.95498	United Kingdom	USA
2021.95518	India	Germany
2021.9554699999999	India	United Kingdom
2021.95582	India	United Kingdom
2021.95598	India	Turkey
2021.95654	India	United Kingdom
2021.9566499999999	India	France
2021.95669	India	United Kingdom
2021.95702	India	Japan
2021.95721	India	France
2021.95761	Germany	Czech Republic
2021.95796	United Kingdom	Germany
2021.95802	United Kingdom	India
2021.95815	India	United Kingdom
2021.9581699999999	Germany	United Kingdom
2021.95847	India	Germany
2021.95873	Germany	Netherlands
2021.95874	India	Germany
2021.95892	India	United Kingdom
2021.95893	India	Slovakia
2021.95906	India	Netherlands
2021.9596099999999	South Africa	Poland
2021.95964	United Kingdom	Norway
2021.95976	India	Estonia
2021.95976	India	United Kingdom
2021.95983	Germany	Switzerland
2021.9604	United Kingdom	India
2021.9605099999999	India	Singapore
2021.96055	USA	United Kingdom
2021.96068	South Africa	United Kingdom
2021.96084	Germany	France
2021.96086	India	South Africa
2021.9608799999999	Germany	Denmark
2021.96099	India	USA
2021.96123	Turkey	France
2021.96159	Germany	Denmark
2021.96206	India	United Kingdom
2021.96212	India	Austria
2021.96244	South Africa	Denmark
2021.9632299999998	France	Italy
2021.9633	Germany	France
2021.96375	Germany	Georgia
2021.96434	Germany	United Kingdom
2021.9646599999999	India	Germany
2021.9650199999999	France	Netherlands
2021.9651	Germany	Austria
2021.96588	India	United Kingdom
2021.9662899999998	India	Italy
2021.96661	Germany	Denmark
2021.9669199999998	India	Germany
2021.9669999999999	India	France
2021.96723	India	Germany
2021.9672699999999	South Africa	France
2021.9678099999999	South Africa	France
2021.96796	United Kingdom	Denmark
2021.96848	Germany	India
2021.96855	India	Japan
2021.96856	Turkey	France
2021.96883	United Kingdom	Germany
2021.96911	Slovakia	Denmark
2021.96928	United Kingdom	Germany
2021.96956	United Kingdom	India
2021.96965	India	Thailand
2021.96992	Russia	Germany
2021.9702399999999	Poland	Germany
2021.97085	USA	Russia
2021.97148	Germany	United Kingdom
2021.9715099999999	India	Turkey
2021.9715999999999	Sweden	United Kingdom
2021.97172	India	Italy
2021.97173	India	United Kingdom
2021.97176	Germany	India
2021.97185	United Kingdom	South Africa
2021.9719	United Kingdom	Romania
2021.97198	India	Denmark
2021.97212	India	Georgia
2021.9723199999999	India	United Kingdom
2021.97243	India	Turkey
2021.97253	Germany	Poland
2021.9728599999999	Germany	Bangladesh
2021.97296	South Africa	Poland
2021.97309	India	Norway
2021.97352	Denmark	Germany
2021.97391	United Kingdom	India
2021.97407	France	Germany
2021.97413	India	United Kingdom
2021.97435	India	Germany
2021.97452	Germany	Denmark
2021.97454	United Kingdom	Norway
2021.97459	India	United Kingdom
2021.97473	India	USA
2021.97482	France	Switzerland
2021.97541	India	Israel
2021.97548	India	Germany
2021.97549	Germany	India
2021.9755599999999	South Africa	France
2021.97567	Germany	France
2021.9758199999999	United Kingdom	Germany
2021.97596	Germany	United Kingdom
2021.97638	France	Norway
2021.97639	United Kingdom	Bangladesh
2021.9765	Germany	United Kingdom
2021.97679	Germany	USA
2021.97708	Austria	Norway
2021.97713	Germany	Lithuania
2021.97732	India	Spain
2021.97732	India	Canada
2021.97746	South Africa	Netherlands
2021.97788	India	Japan
2021.978	Germany	Georgia
2021.97805	Poland	Lithuania
2021.97831	France	Slovakia
2021.97832	Qatar	India
2021.9784399999999	India	United Kingdom
2021.9784499999998	Germany	France
2021.9785299999999	India	Germany
