EventTime	Origin	Destination
2019.73419	UNKNOWN	China
2020.00093	USA	France
2020.00776	United Kingdom	India
2020.00801	United Kingdom	Uganda
2020.00959	China	Thailand
2020.01355	China	South Korea
2020.0137399999999	Morocco	Democratic Republic of the Congo
2020.01571	Morocco	India
2020.0160099999998	Netherlands	Brazil
2020.0185199999999	China	USA
2020.0200399999999	United Kingdom	Australia
2020.02007	China	Thailand
2020.02009	China	Thailand
2020.02129	China	France
2020.02174	United Kingdom	Bangladesh
2020.02254	China	South Korea
2020.0225599999999	United Kingdom	Ecuador
2020.0230299999998	United Kingdom	Egypt
2020.02902	South Korea	China
2020.0294	China	USA
2020.03099	China	Kenya
2020.0310299999999	China	United Kingdom
2020.0335499999999	USA	Spain
2020.0337	China	Nepal
2020.03394	South Africa	Egypt
2020.0345	South Africa	Germany
2020.03475	China	United Kingdom
2020.03497	USA	France
2020.0353699999998	United Kingdom	Spain
2020.03623	China	Iran
2020.03801	China	Thailand
2020.03929	China	France
2020.0404999999998	Spain	Panama
2020.04083	Thailand	Malaysia
2020.04341	China	Thailand
2020.04822	Thailand	China
2020.0501	China	USA
2020.05106	China	Japan
2020.05179	Brazil	Chile
2020.05322	China	United Arab Emirates
2020.05394	China	Iran
2020.05404	China	United Kingdom
2020.05556	China	USA
2020.0556	China	Hong Kong
2020.05579	Egypt	USA
2020.0583	China	Australia
2020.05831	China	USA
2020.05907	Malaysia	Singapore
2020.05908	Iran	Hong Kong
2020.05993	South Africa	Egypt
2020.0610299999998	China	USA
2020.0610399999998	China	Canada
2020.0610399999998	China	Canada
2020.06105	China	Hong Kong
2020.06105	China	Taiwan
2020.06107	China	Singapore
2020.06107	China	Japan
2020.06375	China	Australia
2020.06376	China	Taiwan
2020.06377	Singapore	Malaysia
2020.06377	China	Australia
2020.06378	China	Australia
2020.06378	China	France
2020.06378	South Africa	China
2020.06378	Germany	China
2020.06379	China	Australia
2020.06477	China	France
2020.0651799999998	China	United Kingdom
2020.06649	China	Singapore
2020.06649	China	South Korea
2020.0665	China	Taiwan
2020.0665099999999	China	Hong Kong
2020.0665099999999	China	Australia
2020.0665099999999	China	Thailand
2020.0665199999999	China	Australia
2020.0665199999999	Spain	Australia
2020.0665299999998	China	Japan
2020.06654	China	Thailand
2020.06654	Thailand	Japan
2020.0692199999999	China	Philippines
2020.0692199999999	Malaysia	Sri Lanka
2020.0692399999998	China	Thailand
2020.07126	Spain	United Kingdom
2020.0718	China	United Arab Emirates
2020.07195	China	Hong Kong
2020.07195	China	Singapore
2020.07195	China	Hong Kong
2020.07196	China	Singapore
2020.07196	China	India
2020.07198	China	Singapore
2020.0720099999999	China	Cambodia
2020.0720099999999	China	USA
2020.0729199999998	United Kingdom	Serbia
2020.07468	China	USA
2020.0747	China	Australia
2020.0747	Germany	China
2020.07474	China	Taiwan
2020.07503	China	Italy
2020.07512	China	Nigeria
2020.07667	United Kingdom	Netherlands
2020.0774099999999	Egypt	Philippines
2020.0774199999998	China	Japan
2020.0774199999998	China	Singapore
2020.0774299999998	China	Thailand
2020.0774299999998	China	USA
2020.0774299999998	USA	China
2020.07744	China	USA
2020.07744	China	USA
2020.07744	China	Italy
2020.07744	China	France
2020.07746	China	Philippines
2020.07746	China	Finland
2020.07747	China	Hong Kong
2020.07857	United Kingdom	South Korea
2020.0789	China	Iceland
2020.07991	USA	Czech Republic
2020.08014	Hong Kong	China
2020.08015	China	South Korea
2020.08015	China	Hong Kong
2020.08016	China	Australia
2020.08016	China	Australia
2020.08017	China	Hong Kong
2020.0809399999998	Japan	Georgia
2020.0819	China	Japan
2020.0819	Panama	Spain
2020.08195	China	France
2020.0823699999999	Hong Kong	New Zealand
2020.08288	China	Taiwan
2020.08288	China	Taiwan
2020.08288	China	Australia
2020.08288	China	India
2020.08289	China	Singapore
2020.0828999999999	China	USA
2020.0828999999999	South Africa	China
2020.0829099999999	China	Hong Kong
2020.0829099999999	China	Sweden
2020.0846299999998	Egypt	USA
2020.0856199999998	Singapore	China
2020.0859799999998	United Kingdom	Egypt
2020.0860799999998	South Africa	Kenya
2020.08684	China	United Arab Emirates
2020.08703	South Africa	Egypt
2020.08836	USA	Australia
2020.08838	China	Singapore
2020.0892	Singapore	Ghana
2020.09108	China	Belgium
2020.0910999999999	China	Thailand
2020.09197	USA	France
2020.09323	Thailand	China
2020.09383	USA	France
2020.09384	Egypt	Thailand
2020.09473	United Kingdom	South Africa
2020.0961	Democratic Republic of the Congo	Belgium
2020.09656	China	Australia
2020.0979499999999	Japan	United Kingdom
2020.0988599999998	United Kingdom	USA
2020.09928	China	South Korea
2020.0993099999998	Italy	Taiwan
2020.09997	Egypt	Netherlands
2020.1019	Democratic Republic of the Congo	Morocco
2020.10199	China	Australia
2020.10204	China	Thailand
2020.10404	South Africa	United Kingdom
2020.10456	China	United Kingdom
2020.10476	China	Australia
2020.10503	China	USA
2020.1051499999999	China	Spain
2020.10676	China	Uruguay
2020.10681	China	Kenya
2020.10721	China	Tunisia
2020.10747	South Africa	Bangladesh
2020.10802	USA	Kenya
2020.1091099999999	USA	France
2020.1098499999998	United Kingdom	Peru
2020.11022	USA	France
2020.11059	USA	France
2020.11095	Egypt	Democratic Republic of the Congo
2020.11348	Spain	Bolivia
2020.11419	United Kingdom	Peru
2020.1149599999999	China	Indonesia
2020.11626	United Kingdom	Japan
2020.1164899999999	China	Mali
2020.11734	Germany	Dominican Republic
2020.11757	Uruguay	Brazil
2020.11843	USA	France
2020.11869	France	Algeria
2020.11915	United Kingdom	Uganda
2020.12049	Spain	United Kingdom
2020.1219199999998	United Kingdom	Chile
2020.1220799999999	Egypt	Colombia
2020.1226199999999	United Kingdom	Chile
2020.1229999999998	United Kingdom	Switzerland
2020.1235	United Kingdom	Gambia
2020.1236199999998	USA	United Kingdom
2020.1238999999998	China	Japan
2020.12504	Spain	France
2020.1254999999999	United Arab Emirates	Lithuania
2020.1259699999998	United Kingdom	South Africa
2020.1271199999999	India	Singapore
2020.1278	China	USA
2020.1278599999998	United Kingdom	Egypt
2020.1285599999999	United Kingdom	Nigeria
2020.12914	USA	Ghana
2020.12934	China	Japan
2020.1294799999998	United Kingdom	Egypt
2020.1295	Kenya	Kuwait
2020.1303	China	United Kingdom
2020.1315	China	Netherlands
2020.1318899999999	United Kingdom	Israel
2020.13206	Singapore	Japan
2020.1325399999998	United Kingdom	Italy
2020.1326	United Kingdom	Austria
2020.13355	South Africa	Kenya
2020.13447	Egypt	Chile
2020.1362199999999	Democratic Republic of the Congo	Turkey
2020.13664	Democratic Republic of the Congo	Latvia
2020.13753	United Kingdom	Ireland
2020.13754	China	Canada
2020.13756	China	Singapore
2020.1376699999998	South Africa	USA
2020.13797	USA	France
2020.13872	China	Sweden
2020.13989	USA	Spain
2020.14165	Brazil	Spain
2020.14183	Gambia	France
2020.1421	South Africa	Kenya
2020.14232	United Kingdom	Kenya
2020.14233	South Africa	United Kingdom
2020.1428799999999	USA	Democratic Republic of the Congo
2020.1429899999998	China	Australia
2020.1429899999998	China	Japan
2020.143	United Kingdom	USA
2020.14301	South Africa	Bangladesh
2020.1443199999999	USA	Senegal
2020.14503	France	USA
2020.14509	Japan	Senegal
2020.14572	United Kingdom	South Africa
2020.14635	Morocco	Cameroon
2020.14752	China	Japan
2020.14808	France	Kenya
2020.1482899999999	China	Mali
2020.14844	United Kingdom	Italy
2020.14846	China	Australia
2020.14846	Kenya	Oman
2020.14846	China	USA
2020.14846	USA	Spain
2020.14846	United Kingdom	Netherlands
2020.1484699999999	United Kingdom	Italy
2020.1484699999999	Italy	Austria
2020.14878	United Kingdom	Italy
2020.14882	Saudi Arabia	Egypt
2020.1489399999998	USA	Belgium
2020.14944	United Kingdom	Netherlands
2020.14977	United Kingdom	USA
2020.14985	United Kingdom	Madagascar
2020.15041	United Kingdom	Croatia
2020.1511799999998	Democratic Republic of the Congo	Brazil
2020.1511899999998	Japan	Malaysia
2020.1511899999998	Kenya	Germany
2020.1511899999998	USA	Finland
2020.1512	China	Canada
2020.1512	China	Taiwan
2020.1512	United Kingdom	Italy
2020.15131	Nigeria	Ghana
2020.1515	Japan	Switzerland
2020.15152	United Kingdom	Italy
2020.15204	United Kingdom	Switzerland
2020.15223	United Kingdom	Kenya
2020.15292	South Africa	Germany
2020.1531699999998	United Kingdom	Peru
2020.15323	South Africa	Portugal
2020.15392	United Kingdom	Germany
2020.15392	United Kingdom	Denmark
2020.15393	Kenya	Germany
2020.15393	Italy	Brazil
2020.15394	USA	France
2020.1539599999999	USA	France
2020.1544099999999	United Kingdom	Ecuador
2020.15556	United Kingdom	Madagascar
2020.1558499999999	South Africa	USA
2020.1562	United Kingdom	Nigeria
2020.15665	United Kingdom	Switzerland
2020.15665	United Kingdom	Mexico
2020.15665	United Kingdom	Italy
2020.1566599999999	Kenya	Lebanon
2020.1566599999999	Japan	Israel
2020.1566599999999	United Kingdom	Nigeria
2020.1566599999999	Gambia	Switzerland
2020.1566599999999	Kenya	Morocco
2020.1566699999998	USA	Panama
2020.1566699999998	United Kingdom	Spain
2020.1566799999998	Iceland	Norway
2020.1566799999998	China	Georgia
2020.1566799999998	United Kingdom	Italy
2020.1571099999999	China	Singapore
2020.15732	United Kingdom	South Africa
2020.15769	France	Egypt
2020.15826	France	USA
2020.1583699999999	United Kingdom	Argentina
2020.1584799999998	United Kingdom	Australia
2020.1589	China	United Kingdom
2020.1593699999999	Netherlands	Switzerland
2020.1593799999998	China	Japan
