EventTime	Origin	Destination
2020.51775	UNKNOWN	South Africa
2020.63112	UNKNOWN	South Africa
2020.63787	South Africa	Angola
2020.66098	Angola	South Africa
2020.68026	South Africa	Zimbabwe
2020.68536	South Africa	Angola
2020.69852	Angola	South Africa
2020.70488	Angola	South Africa
2020.7322	South Africa	Angola
2020.73714	South Africa	Mozambique
2020.73767	South Africa	Angola
2020.73767	South Africa	Angola
2020.74301	Angola	South Africa
2020.75369	South Africa	Mozambique
2020.75475	South Africa	Mozambique
2020.75711	South Africa	Angola
2020.76349	Zimbabwe	South Africa
2020.78685	South Africa	Angola
2020.78686	South Africa	Angola
2020.78957	Angola	South Africa
2020.79208	South Africa	Bangladesh
2020.79833	South Africa	Mayotte
2020.80104	South Africa	Botswana
2020.80559	South Africa	Zimbabwe
2020.80693	South Africa	France
2020.80965	South Africa	Sweden
2020.83035	South Africa	Philippines
2020.83069	Mayotte	Madagascar
2020.83117	South Africa	Zimbabwe
2020.83673	South Africa	Zambia
2020.83691	South Africa	Kenya
2020.83876	Angola	South Africa
2020.84267	South Africa	Angola
2020.84269	South Africa	Botswana
2020.84848	South Africa	Angola
2020.85137	Zimbabwe	South Africa
2020.85242	Angola	South Africa
2020.8534	South Africa	Zimbabwe
2020.85365	South Africa	Malawi
2020.85459	Zimbabwe	South Africa
2020.85756	South Africa	Malawi
2020.86062	South Africa	Mozambique
2020.8617	Mozambique	South Africa
2020.86571	South Africa	USA
2020.86969	South Africa	Eswatini
2020.8728	South Africa	Botswana
2020.87453	South Africa	Norway
2020.87645	South Africa	Botswana
2020.87771	South Africa	Finland
2020.87979	South Africa	Turkey
2020.88016	South Africa	Malawi
2020.8819	South Africa	Zimbabwe
2020.88522	Mayotte	South Africa
2020.88569	South Africa	Botswana
2020.88645	South Africa	USA
2020.88702	South Africa	Turkey
2020.88894	South Africa	India
2020.88928	South Africa	Zimbabwe
2020.89162	South Africa	Malawi
2020.89295	South Africa	Botswana
2020.89412	South Africa	Botswana
2020.89615	South Africa	Eswatini
2020.89616	South Africa	Eswatini
2020.89669	South Africa	Israel
2020.89798	South Africa	Malawi
2020.89841	South Africa	Malawi
2020.89935	South Africa	France
2020.89972	South Africa	USA
2020.90056	Norway	USA
2020.90162	South Africa	Eswatini
2020.90247	South Africa	Mozambique
2020.90253	South Africa	Mozambique
2020.9044	South Africa	Zimbabwe
2020.90707	Zimbabwe	South Africa
2020.90709	Malawi	South Africa
2020.90833	South Africa	Mozambique
2020.90982	South Africa	Botswana
2020.9119	South Africa	Mozambique
2020.91247	South Africa	Switzerland
2020.91255	Botswana	South Africa
2020.91289	India	France
2020.9147600000001	South Africa	Namibia
2020.91477	South Africa	Malawi
2020.91572	South Africa	Botswana
2020.91594	South Africa	Mozambique
2020.91792	South Africa	Turkey
2020.92047	Eswatini	South Africa
2020.92074	South Africa	Angola
2020.92321	South Africa	Sweden
2020.92344	South Africa	Angola
2020.92348	South Africa	Angola
2020.92367	South Africa	France
2020.9266	Malawi	South Africa
2020.92687	South Africa	United Kingdom
2020.92741	South Africa	Zambia
2020.92743	South Africa	Mozambique
2020.92768	Zimbabwe	South Africa
2020.9298000000001	South Africa	Mozambique
2020.93084	Zambia	Zimbabwe
2020.93165	Mayotte	South Africa
2020.93166	Mayotte	South Africa
2020.93185	Zimbabwe	United Kingdom
2020.93334	South Africa	Malawi
2020.93335	South Africa	Malawi
2020.93438	South Africa	Angola
2020.93439	South Africa	Angola
2020.93454	South Africa	Japan
2020.93467	South Africa	Zimbabwe
2020.93497	South Africa	Israel
2020.93528	South Africa	United Kingdom
2020.93563	South Africa	Mozambique
2020.93712	South Africa	Angola
2020.93714	South Africa	Angola
2020.93747	South Africa	Mozambique
2020.93747	Zambia	Kenya
2020.93811	South Africa	Zimbabwe
2020.9388	South Africa	Belgium
2020.94058	South Africa	Zimbabwe
2020.94088	South Africa	Zimbabwe
2020.94111	India	Switzerland
2020.94259	South Africa	Angola
2020.94259	South Africa	Australia
2020.94262	South Africa	United Kingdom
2020.9431	South Africa	Mozambique
2020.94332	South Africa	Austria
2020.94354	Malawi	South Africa
2020.94404	South Africa	Switzerland
2020.94531	South Africa	Zimbabwe
2020.94532	South Africa	United Kingdom
2020.9453800000001	South Africa	Malawi
2020.94645	South Africa	Equatorial Guinea
2020.9468	South Africa	Mozambique
2020.94805	South Africa	United Kingdom
2020.94805	Mayotte	South Africa
2020.94808	South Africa	Mozambique
2020.94811	South Africa	Kenya
2020.9508	United Kingdom	Mauritius
2020.95083	South Africa	Malawi
2020.95203	Eswatini	South Africa
2020.95256	South Africa	France
2020.95281	South Africa	Qatar
2020.95291	South Africa	Mozambique
2020.9535	Angola	South Africa
2020.95352	Zambia	United Kingdom
2020.95353	South Africa	Zimbabwe
2020.95459	Zimbabwe	United Kingdom
2020.95589	South Africa	Turkey
2020.95613	South Africa	Kenya
2020.95623	Malawi	Zimbabwe
2020.95625	Zambia	United Kingdom
2020.95627	South Africa	Switzerland
2020.95667	South Africa	Canada
2020.95898	South Africa	Lesotho
2020.95899	South Africa	Lesotho
2020.959	South Africa	United Kingdom
2020.96171	South Africa	Zimbabwe
2020.96172	South Africa	Zimbabwe
2020.96253	South Africa	USA
2020.96255	South Africa	Democratic Republic of the Congo
2020.9631	South Africa	Zimbabwe
2020.96444	South Africa	Australia
2020.96444	South Africa	United Kingdom
2020.96445	Zimbabwe	South Africa
2020.96446	South Africa	Zimbabwe
2020.96628	South Africa	Turkey
2020.96687	South Africa	Kenya
2020.96716	South Africa	Finland
2020.96718	South Africa	United Kingdom
2020.96778	Zambia	Sweden
2020.96883	South Africa	Zimbabwe
2020.9694	South Africa	Malawi
2020.9699	South Africa	Botswana
2020.97014	South Africa	United Arab Emirates
2020.97051	South Africa	New Zealand
2020.97114	South Africa	USA
2020.97162	South Africa	Hong Kong
2020.97263	South Africa	Germany
2020.97265	Zambia	United Kingdom
2020.97265	Malawi	South Africa
2020.97265	Mayotte	South Africa
2020.97268	Mozambique	South Africa
2020.97297	South Africa	Ireland
2020.97332	South Africa	Germany
2020.97537	South Africa	United Kingdom
2020.97537	South Africa	Zimbabwe
2020.97541	South Africa	Netherlands
2020.97696	South Africa	Spain
2020.97743	South Africa	Mozambique
2020.97811	South Africa	France
2020.97812	South Africa	United Kingdom
2020.97813	South Africa	Zambia
2020.97902	Zimbabwe	New Zealand
2020.97903	France	Belgium
2020.97949	South Africa	Germany
2020.97988	South Africa	Malawi
2020.97995	Zambia	France
2020.98052	Sweden	Kenya
2020.98057	South Africa	Australia
2020.98079	South Africa	Malawi
2020.98084	South Africa	Spain
2020.98084	South Africa	Sweden
2020.98084	Zambia	Australia
2020.98084	Zimbabwe	South Africa
2020.98085	South Africa	Netherlands
2020.98085	South Africa	Malawi
2020.98085	South Africa	Australia
2020.98184	South Africa	USA
2020.98235	France	Netherlands
2020.98237	Turkey	USA
2020.98261	South Africa	Netherlands
2020.98278	Kenya	Sweden
2020.98358	South Africa	Turkey
2020.98358	South Africa	United Kingdom
2020.98359	Zimbabwe	Australia
2020.98359	South Africa	Eswatini
2020.9836	South Africa	Canada
2020.98401	Zimbabwe	Malaysia
2020.98555	Kenya	Mayotte
2020.98587	South Africa	Malawi
2020.98626	South Africa	Ireland
2020.98629	South Africa	South Korea
2020.98629	South Africa	United Kingdom
2020.9863	South Africa	United Kingdom
2020.98631	South Africa	United Kingdom
2020.98631	United Kingdom	United Arab Emirates
2020.98631	South Africa	United Kingdom
2020.98631	South Africa	Australia
2020.98631	South Africa	Mozambique
2020.98632	South Africa	Mozambique
2020.98633	South Africa	United Kingdom
2020.98633	Kenya	South Africa
2020.98633	Kenya	Australia
2020.98668	South Africa	Kenya
2020.98792	South Africa	Mozambique
2020.98833	Malawi	South Africa
2020.98878	South Africa	Malawi
2020.98903	South Africa	Zimbabwe
2020.98903	South Africa	Norway
2020.98904	Zimbabwe	United Kingdom
2020.98905	South Africa	Mozambique
2020.98905	Zambia	France
2020.98905	Zambia	United Kingdom
2020.98905	South Africa	United Arab Emirates
2020.98907	Mozambique	South Africa
2020.98917	United Kingdom	USA
2020.98927	South Africa	Botswana
2020.98974	South Africa	Mozambique
2020.98993	South Africa	Turkey
2020.99053	South Africa	France
2020.99065	South Africa	Zimbabwe
2020.99078	South Africa	Malawi
2020.99167	Netherlands	United Kingdom
2020.99174	South Africa	Zimbabwe
2020.99174	South Africa	Zimbabwe
2020.99177	South Africa	Zimbabwe
2020.99178	South Africa	Germany
2020.99178	South Africa	Zimbabwe
2020.99178	South Africa	United Kingdom
2020.99178	South Africa	Zimbabwe
2020.99178	South Africa	Zimbabwe
2020.99178	South Africa	Finland
2020.99179	South Africa	Netherlands
2020.99179	South Africa	United Kingdom
2020.99179	South Africa	Zimbabwe
2020.99179	Kenya	United Kingdom
2020.99179	South Africa	Rwanda
2020.99179	South Africa	United Kingdom
2020.9918	South Africa	Zimbabwe
2020.99212	South Africa	United Kingdom
2020.99278	South Africa	Zimbabwe
2020.99315	South Africa	Netherlands
2020.99446	South Africa	Ireland
2020.99448	South Africa	Turkey
2020.99448	Turkey	Qatar
2020.99449	Zimbabwe	South Africa
2020.99449	South Africa	United Arab Emirates
2020.9945	South Africa	United Kingdom
2020.9945	South Africa	New Zealand
2020.9945	South Africa	Japan
2020.9945	South Africa	Australia
2020.9945	South Africa	United Kingdom
2020.9945	South Africa	United Kingdom
2020.99451	South Africa	Israel
2020.99451	Zambia	South Africa
2020.99451	South Africa	Germany
2020.99451	United Kingdom	Zambia
2020.99451	Zambia	South Africa
2020.99452	South Africa	Ireland
2020.99452	Eswatini	South Africa
2020.99453	United Kingdom	South Africa
2020.99472	South Africa	Canada
2020.99477	Mayotte	France
2020.99592	Mozambique	South Africa
2020.99596	South Africa	Mozambique
2020.99679	South Africa	Zimbabwe
2020.99704	Mayotte	Rwanda
2020.99722	South Africa	Zimbabwe
2020.99723	South Africa	Mozambique
2020.99723	South Africa	Zimbabwe
2020.99723	South Africa	Zimbabwe
2020.99724	South Africa	Zimbabwe
2020.99725	South Africa	Germany
2020.99726	South Africa	Zambia
2020.99772	Zimbabwe	Germany
2020.99813	Malawi	South Africa
2020.99937	France	Netherlands
2020.99995	South Africa	United Kingdom
2020.99997	South Africa	Zimbabwe
2020.99997	Bangladesh	Finland
2020.99998	South Africa	China
2020.99998	Zimbabwe	Australia
2020.99999	South Africa	Israel
2021.00009	South Africa	Mozambique
2021.00152	South Africa	USA
2021.00158	South Africa	Spain
2021.00211	Mayotte	Italy
2021.00249	Zimbabwe	South Africa
2021.00265	South Africa	Turkey
2021.00269	South Africa	United Kingdom
2021.0027	South Africa	USA
2021.00277	Rwanda	United Kingdom
2021.00388	France	Luxembourg
2021.00495	South Africa	Namibia
2021.00546	South Africa	Germany
2021.00556	South Africa	Turkey
2021.00625	Eswatini	Croatia
2021.0067	Kenya	USA
2021.00703	Mayotte	France
2021.00731	South Africa	USA
2021.00758	South Africa	USA
2021.00792	Mayotte	Reunion
2021.00818	South Africa	Ireland
2021.00819	South Africa	USA
2021.00819	South Africa	Netherlands
2021.00819	South Africa	Netherlands
2021.0082	South Africa	United Kingdom
2021.00849	Mayotte	France
2021.00906	South Africa	Norway
2021.01012	South Africa	Malawi
2021.01029	France	Greece
2021.01041	South Africa	Germany
2021.01079	South Africa	Israel
2021.01091	South Africa	Zimbabwe
2021.01091	Mozambique	Portugal
2021.01091	Zambia	Botswana
2021.01092	South Africa	Zimbabwe
2021.01092	Zimbabwe	Mauritius
2021.01093	South Africa	United Kingdom
2021.01093	South Africa	Botswana
2021.01093	Zimbabwe	South Africa
2021.01093	Zimbabwe	Rwanda
2021.01093	South Africa	Zimbabwe
2021.01093	South Africa	Finland
2021.01093	Turkey	South Africa
2021.01093	Mozambique	South Africa
2021.01093	Malawi	South Africa
2021.01095	South Africa	United Kingdom
2021.01104	South Africa	Switzerland
