EventTime	Origin	Destination
2019.95629	UNKNOWN	China
2020.47975	UNKNOWN	India
2020.99449	India	Kenya
2020.99832	India	Rwanda
2021.01437	India	South Africa
2021.03953	India	South Africa
2021.05161	India	Italy
2021.0619	India	Botswana
2021.07113	India	United Kingdom
2021.09107	India	Liberia
2021.09874	India	Rwanda
2021.12222	India	Malaysia
2021.12258	India	Turkey
2021.1273	India	Kenya
2021.14429	India	South Africa
2021.14496	India	United Kingdom
2021.14628	India	Malawi
2021.15185	India	Turkey
2021.16204	India	Spain
2021.16343	India	Senegal
2021.16376	India	Kenya
2021.16469	India	USA
2021.16511	India	South Africa
2021.16562	India	United Kingdom
2021.16751	India	Ghana
2021.16813	India	South Africa
2021.17272	Turkey	South Africa
2021.17288	India	South Africa
2021.17585	India	Uganda
2021.1767	South Africa	Botswana
2021.18093	Nigeria	Burkina Faso
2021.1821	Kenya	Zambia
2021.18584	India	Uganda
2021.1904	India	Canada
2021.19183	India	Togo
2021.19189	United Kingdom	Germany
2021.1919	Kenya	Rwanda
2021.19464	Nigeria	Burkina Faso
2021.19487	India	South Africa
2021.20268	India	USA
2021.20792	India	USA
2021.21614	India	Denmark
2021.21866	India	Ghana
2021.22066	South Africa	Ethiopia
2021.22477	India	United Kingdom
2021.22751	India	Australia
2021.22841	India	South Africa
2021.22895	India	Germany
2021.22955	India	South Africa
2021.22989	India	Angola
2021.23025	India	Guinea
2021.23285	India	Indonesia
2021.23299	India	Liberia
2021.23369	India	Morocco
2021.23369	Botswana	Egypt
2021.23545	South Africa	Namibia
2021.2376	United Kingdom	South Africa
2021.23922	India	Mozambique
2021.24377	India	Ghana
2021.24395	India	Liberia
2021.24492	India	Ghana
2021.24519	India	France
2021.24628	India	France
2021.24634	India	USA
2021.24634	India	USA
2021.24741	India	Malawi
2021.24846	India	Democratic Republic of the Congo
2021.24941	India	Spain
2021.24943	Ghana	Togo
2021.24951	India	Sierra Leone
2021.25071	India	Ghana
2021.2522	India	South Africa
2021.25221	India	USA
2021.25257	India	Mexico
2021.25287	India	Seychelles
2021.2536	India	Kenya
2021.25456	Spain	Finland
2021.25491	India	United Kingdom
2021.25543	India	Germany
2021.2579700000001	India	Algeria
2021.2597	India	South Africa
2021.2604000000001	Nigeria	Burkina Faso
2021.26066	India	USA
2021.26168	Kenya	Botswana
2021.26357	Zambia	Turkey
2021.26422	Liberia	Nigeria
2021.26427	France	Democratic Republic of the Congo
2021.26445	Senegal	France
2021.26456	India	United Kingdom
2021.26549	India	USA
2021.26557	India	United Kingdom
2021.26586	India	Angola
2021.26587	India	USA
2021.26659	India	USA
2021.26741	India	France
2021.2686	South Africa	India
2021.26861	India	United Kingdom
2021.26867	India	USA
2021.26907	India	USA
2021.26971	India	Portugal
2021.26978	India	Gambia
2021.27034	India	Seychelles
2021.27135	India	Germany
2021.27135	India	Ghana
2021.27135	Nigeria	Burkina Faso
2021.27206	India	Togo
2021.27235	India	Zimbabwe
2021.2734	India	United Kingdom
2021.2734600000001	India	Denmark
2021.27518	Kenya	USA
2021.27682	India	Malawi
2021.27683	India	Morocco
2021.27769	India	USA
2021.27852	India	South Africa
2021.27957	India	USA
2021.28008	India	South Africa
2021.28012	Germany	USA
2021.28082	India	USA
2021.2817	India	USA
2021.28387	India	United Kingdom
2021.28475	India	Fiji
2021.28501	United Kingdom	Barbados
2021.28504	India	USA
2021.28505	India	Uganda
2021.28508	India	United Kingdom
2021.28539	Kenya	South Africa
2021.2854	India	Burundi
2021.28544	India	Nigeria
2021.28558	India	United Kingdom
2021.28659	India	Kenya
2021.28705	India	United Kingdom
2021.28713	Kenya	Nigeria
2021.28716	India	USA
2021.28744	India	Nigeria
2021.28776	Mozambique	USA
2021.28778	India	United Kingdom
2021.28779	India	USA
2021.28779	South Africa	USA
2021.2878	India	United Kingdom
2021.28791	India	Spain
2021.28795	Kenya	Zimbabwe
2021.28903	Togo	Ghana
2021.2895800000001	India	France
2021.29051	India	Ireland
2021.29052	India	Singapore
2021.29053	India	South Sudan
2021.2907500000001	India	South Africa
2021.29088	India	Canada
2021.29326	India	USA
2021.29327	India	Malawi
2021.29339	Kenya	Botswana
2021.29351	India	United Kingdom
2021.29524	India	Reunion
2021.29546	India	Germany
2021.29557	South Africa	United Kingdom
2021.29559	India	Botswana
2021.29599	India	Kenya
2021.296	India	Kenya
2021.296	India	Kenya
2021.296	India	Kenya
2021.296	India	Kenya
2021.296	India	Kenya
2021.296	India	Kenya
2021.29601	India	Kenya
2021.29601	India	Kenya
2021.29627	India	Spain
2021.29661	United Kingdom	Germany
2021.29685	India	United Kingdom
2021.29687	India	South Africa
2021.29692	India	Germany
2021.29741	India	Botswana
2021.29774	India	South Africa
2021.29896	Zambia	Kenya
2021.29923	India	USA
2021.29972	India	Canada
2021.30104	India	South Africa
2021.30108	Ghana	Netherlands
2021.30139	Germany	Finland
2021.30139	India	Ethiopia
2021.30147	India	Belgium
2021.30195	India	South Korea
2021.30197	India	USA
2021.3026	India	Kenya
2021.30298	India	United Kingdom
