EventTime	Origin	Destination
2019.5822	UNKNOWN	United Kingdom
2020.01028	United Kingdom	Germany
2020.0473	United Kingdom	Slovakia
2020.07737	United Kingdom	Italy
2020.15278	United Kingdom	France
2020.30203	United Kingdom	Italy
2020.31713	United Kingdom	USA
2020.32834	United Kingdom	Germany
2020.33035	United Kingdom	Israel
2020.3985500000001	United Kingdom	Poland
2020.41155	United Kingdom	Iran
2020.41825	United Kingdom	France
2020.43049	United Kingdom	Iraq
2020.43744	United Kingdom	USA
2020.44607	Germany	Slovakia
2020.46259	United Kingdom	Spain
2020.4677	United Kingdom	India
2020.49096	Slovakia	Germany
2020.49503	United Kingdom	Iran
2020.49956	United Kingdom	Spain
2020.51313	United Kingdom	India
2020.51678	United Kingdom	Italy
2020.52178	United Kingdom	Netherlands
2020.5254	United Kingdom	France
2020.52799	United Kingdom	USA
2020.53376	United Kingdom	Ireland
2020.53579	Germany	Slovakia
2020.54683	France	India
2020.55474	United Kingdom	Bulgaria
2020.55683	United Kingdom	Argentina
2020.5568700000001	United Kingdom	USA
2020.56924	United Kingdom	USA
2020.56988	France	Kazakhstan
2020.57201	United Kingdom	Italy
2020.57293	United Kingdom	Poland
2020.58744	United Kingdom	Poland
2020.58835	United Kingdom	Italy
2020.58955	United Kingdom	India
2020.59481	United Kingdom	Iraq
2020.59496	United Kingdom	Russia
2020.59643	United Kingdom	Brazil
2020.59923	United Kingdom	Bangladesh
2020.60445	Slovakia	France
2020.60545	United Kingdom	Poland
2020.60654	United Kingdom	Germany
2020.61551	India	France
2020.61598	United Kingdom	Italy
2020.62437	France	Slovakia
2020.63231	United Kingdom	India
2020.63793	United Kingdom	USA
2020.63991	United Kingdom	Netherlands
2020.64354	Slovakia	Germany
2020.64845	United Kingdom	Sweden
2020.6488	United Kingdom	Spain
2020.64995	United Kingdom	Pakistan
2020.65034	United Kingdom	Bulgaria
2020.65055	United Kingdom	USA
2020.65528	United Kingdom	Japan
2020.66087	United Kingdom	India
2020.66147	United Kingdom	Germany
2020.66397	United Kingdom	Poland
2020.66415	United Kingdom	Germany
2020.66491	United Kingdom	USA
2020.66514	United Kingdom	Romania
2020.66945	United Kingdom	Portugal
2020.66945	United Kingdom	Italy
2020.67058	United Kingdom	Sweden
2020.67062	United Kingdom	Germany
2020.67137	United Kingdom	Netherlands
2020.67159	United Kingdom	Bulgaria
2020.67381	United Kingdom	France
2020.674	United Kingdom	Poland
2020.6776	United Kingdom	Netherlands
2020.68074	United Kingdom	Germany
2020.681	United Kingdom	Iran
2020.68662	United Kingdom	USA
2020.68792	United Kingdom	India
2020.68839	India	United Kingdom
2020.69425	United Kingdom	Estonia
2020.6966400000001	Slovakia	Poland
2020.69683	India	United Kingdom
2020.69861	United Kingdom	Germany
2020.69957	United Kingdom	Bulgaria
2020.70099	United Kingdom	Sweden
2020.70122	United Kingdom	India
2020.7057	United Kingdom	USA
2020.70785	United Kingdom	Brazil
2020.70838	United Kingdom	Bulgaria
2020.709	United Kingdom	Poland
2020.71328	United Kingdom	Brazil
2020.71425	United Kingdom	Germany
2020.71597	United Kingdom	Spain
2020.71643	United Kingdom	France
2020.71807	United Kingdom	Germany
2020.71808	United Kingdom	Poland
2020.71815	United Kingdom	Germany
2020.71895	Slovakia	Germany
2020.72009	USA	India
2020.72042	Israel	France
2020.72071	United Kingdom	India
2020.72203	Netherlands	United Kingdom
2020.72257	USA	Italy
2020.72353	Slovakia	France
2020.72364	France	Ukraine
2020.72378	United Kingdom	Iraq
2020.72449	United Kingdom	France
2020.72509	United Kingdom	USA
2020.72917	United Kingdom	Netherlands
2020.7314	United Kingdom	Lithuania
2020.73185	United Kingdom	Italy
2020.73331	United Kingdom	Greece
2020.73345	United Kingdom	France
2020.73517	United Kingdom	France
2020.7356	United Kingdom	Poland
2020.73818	Germany	Slovakia
2020.73823	United Kingdom	USA
2020.73839	United Kingdom	Russia
2020.73984	United Kingdom	Portugal
2020.74084	United Kingdom	India
2020.74094	United Kingdom	Romania
2020.74183	United Kingdom	Poland
2020.74217	United Kingdom	Poland
2020.74244	United Kingdom	India
2020.74382	United Kingdom	Italy
2020.74404	United Kingdom	Germany
2020.7447300000001	United Kingdom	Greece
2020.74528	United Kingdom	USA
2020.74764	United Kingdom	Spain
2020.75007	United Kingdom	France
2020.75013	United Kingdom	USA
2020.75018	United Kingdom	France
2020.75029	United Kingdom	Brazil
2020.75045	United Kingdom	Germany
2020.75062	United Kingdom	Germany
2020.75106	United Kingdom	India
2020.75268	France	USA
2020.75314	Germany	Slovakia
2020.75315	United Kingdom	Poland
2020.75546	United Kingdom	Italy
2020.75554	United Kingdom	Italy
2020.75614	United Kingdom	Japan
2020.75867	United Kingdom	India
2020.75876	United Kingdom	Italy
2020.7587800000001	United Kingdom	Poland
2020.75884	United Kingdom	Croatia
2020.75919	Kazakhstan	Philippines
2020.76078	Slovakia	Germany
