EventTime	Origin	Destination
2020.8360500000001	UNKNOWN	United Kingdom
2020.8366700000001	United Kingdom	Italy
2020.8371300000001	United Kingdom	Switzerland
2020.8411500000002	United Kingdom	Spain
2020.8411600000002	United Kingdom	USA
2020.8415400000001	United Kingdom	India
2020.8418100000001	United Kingdom	Israel
2020.8425200000001	United Kingdom	Thailand
2020.8431300000002	United Kingdom	Austria
2020.8436700000002	United Kingdom	France
2020.84425	United Kingdom	Sweden
2020.8443900000002	United Kingdom	Netherlands
2020.8450300000002	United Kingdom	Sweden
2020.84515	Israel	France
2020.84535	Germany	Slovakia
2020.84536	United Kingdom	Chile
2020.8455600000002	United Kingdom	USA
2020.84722	India	United Kingdom
2020.84758	United Kingdom	Turkey
2020.8477500000001	Italy	Spain
2020.84797	United Kingdom	Sweden
2020.84921	United Kingdom	Portugal
2020.85001	United Kingdom	Sweden
2020.85048	United Kingdom	France
2020.8513500000001	United Kingdom	USA
2020.85147	United Kingdom	India
2020.85193	United Kingdom	USA
2020.85202	United Kingdom	Spain
2020.8521400000002	United Kingdom	USA
2020.85237	United Kingdom	Turkey
2020.85274	United Kingdom	Spain
2020.85473	France	USA
2020.85474	United Kingdom	Spain
2020.85492	Bulgaria	United Kingdom
2020.85519	United Kingdom	Spain
2020.85528	United Kingdom	Netherlands
2020.8552900000002	United Kingdom	Romania
2020.85543	United Kingdom	Italy
2020.85617	Italy	Jordan
2020.85627	United Kingdom	USA
2020.85653	India	Bulgaria
2020.8566	United Kingdom	Spain
2020.8576300000002	United Kingdom	Belgium
2020.85893	United Kingdom	France
2020.85894	Germany	Austria
2020.85913	United Kingdom	Poland
2020.8602400000002	United Kingdom	Lithuania
2020.8606100000002	United Kingdom	Turkey
2020.8606100000002	United Kingdom	India
2020.86085	United Kingdom	India
2020.86091	Germany	Switzerland
2020.8616200000001	United Kingdom	India
2020.86208	United Kingdom	Poland
2020.86209	Germany	Slovakia
2020.8626700000002	United Kingdom	Spain
2020.8635900000002	United Kingdom	Spain
2020.8638	Germany	Croatia
2020.86419	United Kingdom	Austria
2020.8644700000002	United Kingdom	Germany
2020.8648400000002	Germany	Slovakia
2020.8653900000002	United Kingdom	Netherlands
2020.86615	United Kingdom	Spain
2020.86616	USA	France
2020.86623	United Kingdom	Spain
2020.8667	United Kingdom	Poland
2020.8676200000002	United Kingdom	Poland
2020.8686500000001	United Kingdom	Nigeria
2020.8688300000001	Italy	Switzerland
2020.86912	United Kingdom	Netherlands
2020.8697300000001	United Kingdom	USA
2020.86996	United Kingdom	Italy
2020.8701500000002	United Kingdom	Poland
2020.8713400000001	Germany	Italy
2020.87147	Germany	Slovakia
2020.87218	United Kingdom	Germany
2020.8726700000002	United Kingdom	Germany
2020.8733100000002	United Kingdom	Poland
2020.8734800000002	United Kingdom	Romania
2020.8736800000001	United Kingdom	Germany
2020.8742000000002	United Kingdom	Romania
2020.8743000000002	USA	Russia
2020.8746700000002	United Kingdom	Russia
2020.8747400000002	United Kingdom	Germany
2020.87533	United Kingdom	France
2020.8754800000002	United Kingdom	Romania
2020.87563	United Kingdom	Germany
2020.8756600000002	United Kingdom	Romania
2020.8758	United Kingdom	Sweden
2020.87598	Germany	Poland
2020.87651	United Kingdom	Bulgaria
2020.8766600000001	United Kingdom	Poland
2020.87671	United Kingdom	Ireland
2020.8774600000002	United Kingdom	Poland
2020.87777	United Kingdom	Spain
2020.8784600000001	United Kingdom	France
2020.87869	France	Belgium
2020.8789800000002	United Kingdom	Poland
2020.8793300000002	United Kingdom	Spain
2020.8794300000002	United Kingdom	Italy
2020.87966	United Kingdom	USA
2020.8797900000002	Belgium	France
2020.8803	Greece	Italy
2020.88063	United Kingdom	Sweden
