EventTime	Origin	Destination
2021.8761	UNKNOWN	South Africa
2021.87612	South Africa	United Kingdom
2021.87623	South Africa	Spain
2021.87623	South Africa	USA
2021.87645	South Africa	Italy
2021.87659	South Africa	Germany
2021.87701	United Kingdom	Italy
2021.87731	United Kingdom	Ireland
2021.87753	USA	France
2021.87756	USA	France
2021.87816	USA	Turkey
2021.87836	Italy	United Kingdom
2021.87988	Germany	Poland
2021.88048	Germany	Turkey
2021.88099	USA	Greece
2021.88106	USA	Canada
2021.88143	USA	United Kingdom
2021.88224	Turkey	Germany
2021.88248	USA	Germany
2021.88255	Spain	Netherlands
2021.88267	USA	Brazil
2021.88332	Spain	Portugal
2021.88401	USA	Sweden
2021.88442	Brazil	Belgium
2021.88451	USA	Germany
2021.88455	USA	United Kingdom
2021.88464	Spain	Australia
2021.88525	USA	Turkey
2021.88543	Denmark	Italy
2021.88602	USA	Mexico
2021.88611	USA	South Africa
2021.88762	USA	United Kingdom
2021.8878	USA	Germany
2021.88847	United Kingdom	Lithuania
2021.88861	Brazil	United Kingdom
2021.88876	Spain	Peru
2021.88915	United Kingdom	Germany
2021.88967	USA	Germany
2021.89002	Turkey	USA
2021.8901	Germany	USA
2021.89011	United Kingdom	Iran
2021.89049	USA	Germany
2021.89068	USA	Poland
2021.891	USA	Canada
2021.89122	Germany	Switzerland
2021.89148	Germany	Russia
2021.892	USA	Brazil
2021.89253	South Africa	USA
2021.89265	United Kingdom	USA
2021.89273	USA	Mexico
2021.89364	United Kingdom	Italy
2021.89417	USA	Indonesia
2021.89526	USA	Israel
2021.89537	United Kingdom	Spain
2021.89584	France	United Kingdom
2021.89598	USA	Spain
2021.89626	USA	Mexico
2021.89632	Poland	Botswana
2021.89679	France	Brazil
2021.89764	United Kingdom	Italy
2021.89776	France	Greece
2021.89802	USA	South Africa
2021.89804	USA	South Africa
2021.89933	United Kingdom	France
2021.89957	USA	Poland
2021.89971	Australia	South Africa
2021.90102	USA	Indonesia
2021.9013	Portugal	France
2021.90139	United Kingdom	Italy
2021.90188	Italy	Norway
2021.90236	Switzerland	France
2021.90288	Spain	France
2021.90305	Germany	USA
2021.90313	Germany	Netherlands
2021.90348	Portugal	Netherlands
2021.90349	USA	Iran
2021.9035	USA	South Africa
2021.90353	Italy	Netherlands
2021.9038	Australia	South Africa
2021.90382	Italy	Norway
2021.90424	USA	United Kingdom
2021.90482	USA	Peru
2021.9053	USA	Turkey
2021.90531	France	Germany
2021.90566	USA	Colombia
2021.90603	United Kingdom	Italy
2021.90628	USA	Germany
2021.90629	Spain	Portugal
2021.90646	USA	Argentina
2021.90716	France	Estonia
2021.90726	France	Italy
2021.90814	USA	United Kingdom
2021.90828	Belgium	Thailand
2021.90837	France	Portugal
2021.90843	Italy	Israel
2021.90853	France	Spain
2021.90897	USA	United Kingdom
2021.90898	Germany	Austria
2021.90902	USA	South Africa
2021.90988	USA	Chile
2021.91027	USA	Peru
2021.91038	United Kingdom	USA
2021.91043	USA	Chile
2021.91066	USA	Austria
2021.91074	Turkey	Italy
2021.9109	United Kingdom	Slovenia
2021.91091	United Kingdom	Italy
2021.91095	United Kingdom	Italy
2021.91142	United Kingdom	France
2021.91174	USA	South Africa
2021.91174	Australia	South Africa
2021.91188	USA	United Kingdom
2021.9119	USA	Austria
2021.91196	United Kingdom	Poland
2021.91265	USA	Brazil
2021.91284	United Kingdom	Italy
2021.91347	United Kingdom	Italy
2021.91371	USA	Italy
2021.91414	United Kingdom	Italy
2021.91446	USA	Ireland
2021.91446	Brazil	Germany
2021.91448	France	South Africa
2021.91448	USA	South Africa
2021.91448	France	USA
2021.9145	Denmark	Netherlands
2021.91456	Brazil	Romania
2021.9148500000001	United Kingdom	Portugal
2021.9151	USA	Russia
2021.9155700000001	Italy	France
2021.9156600000001	France	Italy
2021.91581	United Kingdom	Germany
2021.91658	United Kingdom	Italy
2021.91722	USA	South Africa
2021.91723	USA	Germany
2021.91726	United Kingdom	Germany
2021.91726	United Kingdom	France
2021.91767	USA	United Kingdom
2021.91809	United Kingdom	Norway
2021.91873	France	Germany
2021.91929	France	Germany
2021.91954	France	Ireland
2021.92001	South Africa	France
2021.92022	United Kingdom	Italy
2021.92131	Germany	Slovakia
2021.92139	USA	Israel
2021.92256	USA	Peru
2021.92266	France	Belgium
2021.92268	USA	Russia
2021.92269	United Kingdom	Netherlands
2021.92269	United Kingdom	Lebanon
2021.9227	Norway	Netherlands
2021.9227	USA	South Africa
2021.92274	USA	South Africa
2021.924	United Kingdom	Portugal
2021.92439	USA	France
2021.92478	USA	Colombia
2021.92535	Germany	Greece
2021.92538	USA	Germany
2021.92539	USA	Ireland
2021.92543	United Kingdom	Lebanon
2021.92543	USA	Netherlands
2021.92543	United Kingdom	Belgium
2021.92581	Germany	Austria
2021.92591	USA	France
2021.92594	Australia	Italy
2021.92613	USA	Canada
2021.92641	USA	Germany
2021.92645	United Kingdom	Norway
2021.9265	South Africa	United Kingdom
2021.92698	USA	Austria
2021.92742	Brazil	USA
2021.92749	USA	Netherlands
2021.92781	Turkey	United Kingdom
2021.92816	USA	Ireland
2021.92817	United Kingdom	South Africa
2021.92818	Italy	South Africa
2021.92821	USA	Canada
2021.92822	France	Belgium
2021.92823	France	Switzerland
2021.92907	USA	Argentina
2021.9291	Germany	France
2021.92945	Germany	Japan
2021.92969	Spain	Italy
2021.92974	Germany	Turkey
2021.9299	France	Peru
2021.93003	France	Netherlands
2021.93017	Brazil	Portugal
2021.93087	United Kingdom	South Africa
2021.9309	USA	South Africa
2021.9309	USA	Austria
2021.93091	USA	South Africa
2021.93091	United Kingdom	Netherlands
2021.93091	France	United Kingdom
2021.93091	USA	South Africa
2021.93092	Canada	France
2021.93092	USA	South Africa
2021.93092	Turkey	USA
2021.93092	USA	South Africa
2021.93092	Italy	South Africa
2021.93092	Belgium	South Africa
2021.93093	USA	France
2021.93095	United Kingdom	South Africa
2021.93095	Poland	South Africa
2021.93096	USA	South Africa
2021.931	Italy	Netherlands
2021.93161	Belgium	France
2021.93232	Sweden	Norway
2021.93258	United Kingdom	Lithuania
2021.93267	USA	Argentina
2021.93361	United Kingdom	Ireland
2021.93362	Portugal	South Africa
2021.93364	USA	South Africa
2021.93365	United Kingdom	South Africa
2021.93365	Italy	South Africa
2021.93365	Australia	Zimbabwe
2021.93365	France	South Africa
2021.93365	France	Germany
2021.93365	United Kingdom	Austria
2021.93365	USA	Denmark
2021.93365	Denmark	Jordan
2021.93366	USA	Netherlands
2021.93366	USA	Jordan
2021.93366	USA	Zimbabwe
2021.93367	USA	South Africa
2021.93369	United Kingdom	Norway
2021.93369	United Kingdom	South Africa
2021.93369	South Africa	Eswatini
2021.93464	Spain	Slovenia
2021.9353	United Kingdom	Iran
2021.93569	USA	Italy
2021.9357	USA	United Kingdom
2021.93584	Germany	Italy
2021.93586	United Kingdom	France
2021.93597	United Kingdom	USA
2021.93638	United Kingdom	Zimbabwe
2021.93639	South Africa	Zimbabwe
2021.93642	Germany	USA
2021.93643	USA	Netherlands
2021.93663	USA	Czech Republic
2021.93785	Germany	Israel
2021.93824	Spain	Romania
2021.93911	United Kingdom	Portugal
2021.93912	USA	South Africa
2021.93912	Brazil	South Africa
2021.93914	United Kingdom	France
2021.93914	USA	South Africa
2021.93915	USA	United Kingdom
2021.93917	United Kingdom	France
2021.93955	Spain	Germany
2021.93996	USA	France
2021.94003	Argentina	Colombia
2021.94029	Germany	India
2021.94077	Turkey	Italy
2021.94079	United Kingdom	Switzerland
2021.94087	France	Switzerland
2021.9411	Italy	Denmark
2021.94116	Iran	France
2021.9415	United Kingdom	Israel
2021.9418	USA	Spain
2021.94183	United Kingdom	Norway
2021.94184	United Kingdom	Ireland
2021.94184	USA	South Africa
2021.94185	Italy	Belgium
2021.94186	USA	South Africa
2021.94187	USA	Germany
2021.94187	Brazil	South Africa
2021.94187	Brazil	South Africa
2021.94188	Australia	South Africa
2021.94192	South Africa	USA
2021.94202	Croatia	United Kingdom
2021.94206	USA	Argentina
2021.94287	United Kingdom	Italy
2021.94302	Spain	France
2021.94312	Germany	France
2021.94358	Brazil	Denmark
2021.94359	USA	United Kingdom
2021.94456	USA	United Kingdom
2021.94456	France	Switzerland
2021.94461	France	United Kingdom
2021.94461	Spain	France
2021.94461	USA	France
2021.94462	Italy	France
2021.94463	USA	Canada
2021.9447	USA	France
2021.94485	USA	Argentina
2021.94524	Denmark	Poland
2021.94528	USA	Brazil
2021.9457	United Kingdom	Italy
2021.94624	Spain	Switzerland
2021.94734	USA	South Africa
2021.94734	USA	France
2021.94734	Spain	Ireland
2021.94734	Australia	USA
2021.94735	France	South Africa
2021.94737	USA	South Africa
2021.94738	United Kingdom	Argentina
2021.9474	South Africa	Zimbabwe
2021.9474	South Africa	United Kingdom
2021.94745	Argentina	Brazil
2021.94774	United Kingdom	Croatia
2021.94818	France	Germany
2021.94819	France	Germany
2021.94842	USA	Peru
2021.94853	France	United Kingdom
2021.94863	Portugal	United Kingdom
2021.94968	United Kingdom	Spain
2021.9497	Spain	Germany
2021.95002	Spain	Portugal
2021.95005	USA	Canada
2021.95007	United Kingdom	Lithuania
2021.95008	Spain	Austria
2021.95008	USA	South Africa
2021.95008	Brazil	South Africa
2021.95008	Turkey	South Africa
2021.95008	Brazil	South Africa
2021.95008	United Kingdom	South Africa
2021.95009	USA	South Africa
2021.95009	USA	South Africa
2021.95009	USA	France
2021.95009	USA	South Africa
2021.9501	Brazil	USA
2021.9501	United Kingdom	South Africa
2021.9501	USA	Canada
2021.9501	France	South Africa
2021.95011	USA	South Africa
2021.95011	United Kingdom	South Africa
2021.95014	United Kingdom	Czech Republic
2021.95054	United Kingdom	Portugal
2021.95072	United Kingdom	Bulgaria
2021.95099	USA	United Kingdom
2021.9511	South Africa	Belgium
2021.95137	France	USA
2021.95154	USA	Italy
2021.95223	USA	France
2021.95268	USA	Chile
2021.9528	United Kingdom	Portugal
2021.9528	France	Netherlands
2021.95281	USA	United Kingdom
2021.95282	USA	South Africa
2021.95282	USA	Zimbabwe
2021.95282	Turkey	Botswana
2021.95282	United Kingdom	France
2021.95282	United Kingdom	South Africa
2021.95283	USA	Germany
2021.95283	Zimbabwe	United Kingdom
2021.95283	Australia	South Africa
2021.95283	South Africa	USA
2021.95284	Italy	Eswatini
2021.95284	Brazil	Belgium
2021.95285	USA	South Africa
2021.95285	USA	South Africa
2021.95285	USA	South Africa
2021.95285	USA	South Africa
2021.95287	United Kingdom	South Africa
2021.95287	South Africa	Zimbabwe
2021.95288	United Kingdom	Netherlands
2021.95289	United Kingdom	Norway
2021.9529	United Kingdom	Chile
2021.95333	USA	Chile
2021.95458	Portugal	Poland
2021.95458	United Kingdom	Italy
2021.95502	Brazil	Germany
2021.95502	Germany	Colombia
2021.95553	United Kingdom	Spain
2021.95554	France	Ireland
2021.95554	USA	South Africa
2021.95555	USA	France
2021.95555	USA	South Africa
2021.95555	Austria	Namibia
2021.95555	USA	Germany
2021.95556	United Kingdom	Portugal
2021.95556	USA	South Africa
2021.95556	USA	Namibia
2021.95557	France	Belgium
2021.95557	United Kingdom	Greece
2021.95558	USA	South Africa
2021.95558	USA	South Africa
2021.95558	United Kingdom	Sweden
2021.95558	Turkey	Zimbabwe
2021.95558	Norway	Switzerland
2021.95558	Switzerland	Thailand
2021.95558	United Kingdom	South Africa
2021.95558	Germany	India
2021.95558	France	Democratic Republic of the Congo
2021.95558	Canada	Belgium
2021.95558	Denmark	Germany
2021.9556	USA	Spain
2021.95561	USA	Czech Republic
2021.95562	United Kingdom	Austria
2021.95568	USA	Brazil
2021.95584	United Kingdom	Poland
2021.95598	India	USA
2021.95629	France	USA
2021.95719	United Kingdom	Italy
2021.95735	Brazil	Peru
2021.95776	United Kingdom	Italy
2021.95821	France	Belgium
2021.95826	USA	United Kingdom
2021.95826	Spain	France
2021.95829	USA	Canada
2021.95829	Spain	France
2021.9583	United Kingdom	France
2021.9583	United Kingdom	Belgium
2021.95831	USA	United Kingdom
2021.95831	Australia	Canada
2021.95831	Turkey	Botswana
2021.95906	Brazil	Peru
2021.95934	Australia	USA
2021.95976	Australia	United Kingdom
2021.95979	Norway	Germany
2021.96025	Spain	Finland
2021.96102	United Kingdom	Netherlands
2021.96103	USA	Argentina
2021.96103	USA	South Africa
2021.96103	USA	South Africa
2021.96104	Peru	South Africa
2021.96104	France	South Africa
2021.96104	United Kingdom	Portugal
2021.96104	Spain	Italy
2021.96104	Germany	Jordan
2021.96104	Australia	South Africa
2021.9610500000001	USA	Russia
2021.9610500000001	USA	South Africa
