EventTime	Origin	Destination
2020.83976	United Kingdom	France
2020.8417	France	Germany
2020.84339	France	USA
2020.84429	United Kingdom	Sweden
2020.8444299999999	United Kingdom	Turkey
2020.84606	United Kingdom	Italy
2020.84619	United Kingdom	Spain
2020.8478599999999	United Kingdom	Pakistan
2020.84799	United Kingdom	Iraq
2020.85365	United Kingdom	Italy
2020.85455	United Kingdom	Netherlands
2020.85462	United Kingdom	Iraq
2020.85471	United Kingdom	Poland
2020.85522	United Kingdom	Spain
2020.85684	United Kingdom	USA
2020.857	United Kingdom	USA
2020.85881	USA	France
2020.85916	United Kingdom	Ireland
2020.85925	United Kingdom	India
2020.86192	United Kingdom	USA
2020.86229	United Kingdom	France
2020.86252	United Kingdom	Spain
2020.86624	United Kingdom	Turkey
2020.86754	United Kingdom	Spain
2020.86792	United Kingdom	France
2020.86828	United Kingdom	Ireland
2020.86838	United Kingdom	India
2020.86904	Slovakia	Germany
2020.86931	United Kingdom	Latvia
2020.86967	United Kingdom	USA
2020.86968	United Kingdom	Germany
2020.87349	United Kingdom	Portugal
2020.87398	Spain	Poland
2020.87428	United Kingdom	Germany
2020.87539	United Kingdom	Italy
2020.87636	United Kingdom	Bulgaria
2020.8768	United Kingdom	Germany
2020.8781199999999	United Kingdom	Romania
2020.8798	United Kingdom	France
2020.88158	United Kingdom	Spain
2020.88601	United Kingdom	Argentina
2020.88655	France	Russia
2020.88746	United Kingdom	France
2020.88783	Germany	Slovakia
2020.8885599999999	United Kingdom	France
2020.88961	United Kingdom	Sweden
2020.89004	United Kingdom	Poland
2020.89332	Kazakhstan	France
2020.8956	United Kingdom	USA
2020.89562	United Kingdom	India
2020.89563	Germany	Slovakia
2020.89618	United Kingdom	France
2020.89656	United Kingdom	India
2020.89669	United Kingdom	France
2020.89768	USA	Portugal
2020.90028	United Kingdom	Turkey
2020.90214	United Kingdom	Latvia
2020.90238	United Kingdom	Poland
2020.90408	United Kingdom	France
2020.90431	United Kingdom	Japan
2020.9055	United Kingdom	France
2020.90613	United Kingdom	Germany
2020.90663	United Kingdom	Netherlands
2020.9068399999999	United Kingdom	Brazil
2020.90714	United Kingdom	India
2020.90715	United Kingdom	India
2020.90728	United Kingdom	Ecuador
2020.9079	United Kingdom	Poland
2020.90838	United Kingdom	Spain
2020.90917	Germany	United Kingdom
2020.90951	United Kingdom	Spain
2020.90987	United Kingdom	India
2020.9110699999999	United Kingdom	France
2020.91124	United Kingdom	Slovenia
2020.91149	United Kingdom	Ireland
2020.912	United Kingdom	Romania
2020.91349	United Kingdom	Sweden
2020.9136899999999	United Kingdom	Spain
2020.91384	United Kingdom	France
2020.9140499999999	United Kingdom	Greece
2020.91408	Slovakia	Germany
2020.91434	United Kingdom	Italy
2020.91437	United Kingdom	USA
2020.91498	United Kingdom	France
2020.9151	United Kingdom	Italy
2020.91543	United Kingdom	Spain
2020.91596	United Kingdom	India
2020.91632	United Kingdom	Bangladesh
2020.91637	United Kingdom	Spain
2020.91653	United Kingdom	Netherlands
2020.9165699999999	France	USA
2020.91667	France	Portugal
2020.91751	India	France
2020.91848	United Kingdom	Ireland
2020.91852	United Kingdom	Germany
2020.9189	Italy	Albania
2020.91941	France	USA
2020.91944	United Kingdom	France
2020.92024	United Kingdom	France
2020.92047	United Kingdom	Singapore
2020.9214	Slovakia	Germany
2020.92154	United Kingdom	Brazil
2020.92176	United Kingdom	Kazakhstan
2020.9221	France	USA
2020.92277	United Kingdom	France
2020.9230499999999	Slovakia	Germany
2020.92326	Poland	Spain
2020.92328	United Kingdom	Spain
2020.92329	United Kingdom	Romania
2020.92381	United Kingdom	Portugal
2020.92419	United Kingdom	Portugal
2020.9243099999999	United Kingdom	Bulgaria
2020.9251	United Kingdom	Italy
2020.9258399999999	United Kingdom	USA
2020.92626	United Kingdom	India
2020.92653	United Kingdom	Italy
2020.92658	United Kingdom	Iran
2020.9273	United Kingdom	Spain
2020.9277299999999	United Kingdom	Turkey
2020.9284	United Kingdom	Germany
2020.92843	United Kingdom	Poland
2020.92844	United Kingdom	Sweden
2020.92868	United Kingdom	Poland
2020.92893	United Kingdom	Portugal
2020.92982	United Kingdom	Sweden
2020.93002	United Kingdom	France
2020.93093	United Kingdom	Philippines
2020.93097	Slovakia	Italy
2020.93126	Israel	France
2020.93138	United Kingdom	Spain
