EventTime	Origin	Destination
2020.68793	UNKNOWN	South Africa
2020.70697	South Africa	Zambia
2020.72241	South Africa	France
2020.72646	South Africa	Zimbabwe
2020.72912	South Africa	Malawi
2020.73569	South Africa	Botswana
2020.74041	Malawi	South Africa
2020.74589	South Africa	Angola
2020.74808	South Africa	USA
2020.75309	South Africa	Zimbabwe
2020.75576	South Africa	Zimbabwe
2020.76293	South Africa	USA
2020.76333	South Africa	Botswana
2020.76777	South Africa	Angola
2020.76937	France	India
2020.77057	South Africa	Germany
2020.77532	South Africa	Botswana
2020.77628	USA	Sweden
2020.77771	South Africa	Angola
2020.78296	Botswana	South Africa
2020.78628	South Africa	Angola
2020.79155	Zimbabwe	Netherlands
2020.79374	South Africa	Turkey
2020.7967	South Africa	Kenya
2020.79904	South Africa	USA
2020.79994	South Africa	Zimbabwe
2020.80107	USA	Finland
2020.80636	South Africa	Israel
2020.8067	South Africa	Germany
2020.80905	South Africa	Belgium
2020.81172	Zimbabwe	South Africa
2020.81261	South Africa	Malawi
2020.8135	South Africa	Malawi
2020.81361	Angola	South Africa
2020.81377	South Africa	Kenya
2020.81411	South Africa	Sweden
2020.81929	South Africa	Kenya
2020.82313	South Africa	Turkey
2020.82727	South Africa	Angola
2020.82727	South Africa	Angola
2020.82977	South Africa	Malawi
2020.8313	South Africa	Malawi
2020.83229	South Africa	Belgium
2020.83341	South Africa	Zimbabwe
2020.83384	South Africa	Turkey
2020.8353	Germany	Sweden
2020.83546	South Africa	Angola
2020.84092	South Africa	Angola
2020.84092	South Africa	Angola
2020.84093	South Africa	Angola
2020.84157	South Africa	Zimbabwe
2020.84211	South Africa	Zambia
2020.84244	Angola	South Africa
2020.84326	South Africa	Malawi
2020.84412	South Africa	Botswana
2020.84538	South Africa	Germany
2020.84561	Zambia	France
2020.84638	Angola	South Africa
2020.84737	Malawi	Poland
2020.84835	South Africa	France
2020.85164	South Africa	Botswana
2020.8523	Zimbabwe	Malaysia
2020.8602	South Africa	Mozambique
2020.86065	Zimbabwe	South Africa
