EventTime	Origin	Destination
2020.64337	UNKNOWN	South Africa
2020.64788	South Africa	Zambia
2020.65054	South Africa	Angola
2020.65486	South Africa	Turkey
2020.65976	South Africa	Mozambique
2020.67116	South Africa	Turkey
2020.6857300000001	South Africa	Eswatini
2020.69133	Malawi	South Africa
2020.6973500000001	Mozambique	South Africa
2020.70031	South Africa	Botswana
2020.7090600000001	South Africa	Zimbabwe
2020.71197	South Africa	Zimbabwe
2020.71506	South Africa	Switzerland
2020.71918	South Africa	USA
2020.7198	South Africa	Mozambique
2020.72537	South Africa	France
2020.72642	South Africa	Bangladesh
2020.7276100000001	South Africa	USA
2020.72908	South Africa	France
2020.73153	South Africa	Angola
2020.7339200000001	South Africa	Angola
2020.73549	South Africa	Zimbabwe
2020.7373	South Africa	Angola
2020.7425700000001	South Africa	Botswana
2020.74449	Eswatini	Sweden
2020.7446400000001	South Africa	Turkey
2020.74565	South Africa	Kenya
2020.74658	South Africa	Angola
2020.7546	South Africa	Malawi
2020.75509	South Africa	Turkey
2020.75676	South Africa	Malawi
2020.75752	South Africa	Malawi
2020.76143	South Africa	Spain
2020.76308	South Africa	Germany
2020.76906	Angola	South Africa
2020.76936	Malawi	South Africa
2020.76947	South Africa	Israel
2020.7708400000001	South Africa	France
2020.7744	South Africa	Botswana
2020.77484	South Africa	Kenya
2020.77747	USA	Finland
2020.77929	South Africa	Zimbabwe
2020.77996	South Africa	Botswana
2020.78383	South Africa	Zimbabwe
2020.78557	South Africa	France
2020.78585	South Africa	Zimbabwe
2020.7911900000001	South Africa	Turkey
2020.79446	Zimbabwe	Netherlands
2020.7946100000001	Zimbabwe	South Africa
2020.7958800000001	Angola	South Africa
2020.79638	Angola	South Africa
2020.79638	South Africa	Angola
2020.79639	Angola	South Africa
2020.7964	South Africa	Angola
2020.79665	Zimbabwe	South Africa
2020.79673	South Africa	Zimbabwe
2020.79694	Malawi	South Africa
2020.7976800000001	South Africa	Malawi
2020.79829	Sweden	Germany
2020.79889	Malawi	South Africa
2020.79906	South Africa	Belgium
2020.8041	South Africa	Germany
2020.8047900000001	France	United Kingdom
2020.80751	Mozambique	South Africa
2020.81179	South Africa	Mozambique
2020.81291	Zimbabwe	South Africa
2020.81321	South Africa	Botswana
2020.81341	South Africa	Zambia
2020.81762	South Africa	France
2020.81909	South Africa	Netherlands
2020.82169	Zambia	France
2020.82202	South Africa	Turkey
2020.8238000000001	South Africa	Sweden
2020.82934	Botswana	South Africa
2020.83086	South Africa	USA
2020.8309900000002	South Africa	Austria
2020.83449	South Africa	Mozambique
2020.83462	Zimbabwe	Malaysia
2020.837	South Africa	Turkey
2020.83761	South Africa	Mozambique
2020.84096	South Africa	Qatar
2020.8411800000001	South Africa	France
2020.8421	Zambia	France
2020.84632	Turkey	South Africa
2020.84701	South Africa	USA
2020.8482900000001	Angola	South Africa
2020.8519000000001	South Africa	Turkey
2020.85205	South Africa	Malawi
2020.8537700000002	South Africa	Mozambique
2020.8539500000002	South Africa	Canada
2020.85556	Mozambique	South Africa
2020.85735	South Africa	Malawi
2020.85776	France	Luxembourg
2020.85812	South Africa	Turkey
2020.86047	South Africa	United Kingdom
2020.86077	South Africa	Malawi
2020.8624300000001	Zimbabwe	United Kingdom
2020.8638600000002	South Africa	India
2020.86619	South Africa	Germany
2020.8686500000001	Malawi	Mozambique
2020.8701600000002	South Africa	Mozambique
2020.87023	South Africa	USA
2020.87024	South Africa	Mozambique
2020.8737700000001	South Africa	India
2020.8750400000001	Zambia	Turkey
2020.8756	Zimbabwe	South Africa
2020.87563	France	Sweden
2020.87712	South Africa	Zimbabwe
2020.87851	South Africa	Switzerland
2020.87993	South Africa	Netherlands
2020.8826000000001	South Africa	Zimbabwe
2020.88337	South Africa	Belgium
2020.88418	South Africa	Mozambique
2020.88455	South Africa	Japan
2020.88577	South Africa	Malawi
2020.8862100000001	South Africa	Germany
2020.88671	South Africa	Mozambique
2020.8881800000001	South Africa	Canada
2020.8890000000001	Zimbabwe	United Kingdom
2020.88916	South Africa	Mozambique
2020.89028	France	Belgium
2020.89109	South Africa	Germany
2020.8911600000001	Bangladesh	India
2020.8927700000002	France	Turkey
2020.8928	South Africa	Mozambique
2020.89407	Zambia	Sweden
2020.89522	South Africa	Spain
2020.89543	South Africa	Germany
2020.89555	South Africa	Spain
2020.89676	South Africa	Spain
2020.89724	South Africa	Mozambique
2020.89762	Mozambique	South Africa
2020.89869	France	United Kingdom
2020.89911	France	Netherlands
2020.89951	South Africa	Germany
2020.9	South Africa	France
2020.90108	Luxembourg	Germany
2020.9019600000001	Zimbabwe	Germany
2020.90208	South Africa	Angola
2020.90245	France	Luxembourg
2020.90321	South Africa	Botswana
2020.90409	South Africa	Malawi
2020.90468	South Africa	Botswana
2020.90469	South Africa	Mozambique
2020.90567	Germany	Eswatini
2020.90659	Zambia	Zimbabwe
2020.90741	Zimbabwe	United Kingdom
2020.90742	South Africa	Finland
2020.90847	Kenya	South Africa
2020.90869	South Africa	Mozambique
2020.90945	South Africa	Germany
2020.9098800000002	South Africa	Botswana
2020.9099700000002	Malawi	South Africa
2020.9106900000002	South Africa	Zimbabwe
2020.911	South Africa	Mozambique
2020.9113	Kenya	Turkey
2020.91272	Sweden	Finland
2020.9151200000001	South Africa	Germany
2020.91542	South Africa	Zimbabwe
2020.9160000000002	South Africa	France
2020.91641	South Africa	Turkey
2020.9166	Zimbabwe	South Africa
2020.9169100000001	South Africa	Kenya
2020.91814	South Africa	Mozambique
2020.9187	Malawi	Zimbabwe
2020.9189000000001	South Africa	Switzerland
2020.91974	Spain	Equatorial Guinea
2020.9197900000001	South Africa	Portugal
2020.9201600000001	Zimbabwe	United Kingdom
2020.92099	South Africa	Switzerland
2020.92179	France	Turkey
2020.92218	France	Netherlands
2020.92342	South Africa	Turkey
2020.92431	South Africa	Malawi
2020.92661	Spain	Equatorial Guinea
2020.92668	South Africa	Zimbabwe
2020.92992	South Africa	USA
2020.9300600000001	Kenya	Germany
2020.93058	South Africa	Malawi
2020.93121	South Africa	Qatar
2020.9313300000001	South Africa	Turkey
2020.93145	South Africa	Kenya
2020.93147	Zimbabwe	United Kingdom
2020.93156	South Africa	United Kingdom
2020.93202	South Africa	Germany
2020.9336700000001	France	Turkey
2020.9340200000001	South Africa	Malawi
2020.9342000000001	South Africa	Kenya
2020.9343000000001	South Africa	Turkey
2020.9348	South Africa	India
2020.93581	South Africa	Spain
2020.93833	South Africa	Netherlands
2020.9388800000002	Malawi	South Africa
2020.93894	South Africa	Botswana
2020.93932	South Africa	United Kingdom
2020.93982	South Africa	Zimbabwe
2020.94101	Turkey	Norway
2020.94119	South Africa	Mauritius
2020.94127	Turkey	USA
2020.9414100000001	USA	Turkey
2020.94143	Malawi	South Africa
2020.94156	South Africa	United Kingdom
2020.9416700000002	South Africa	Malawi
2020.9417600000002	Turkey	Finland
2020.94199	South Africa	Mozambique
2020.94241	South Africa	Mozambique
2020.94251	South Africa	Germany
2020.94327	South Africa	United Kingdom
2020.9434700000002	France	Kenya
2020.94373	USA	Turkey
2020.94395	USA	South Africa
2020.94422	South Africa	Malawi
2020.94432	USA	Sweden
2020.9466400000001	South Africa	Angola
2020.9474	United Kingdom	Netherlands
2020.948	France	Belgium
2020.94892	South Africa	Turkey
2020.94935	Mozambique	South Africa
2020.94938	South Africa	Angola
2020.94938	South Africa	Angola
2020.94938	USA	South Africa
2020.94939	South Africa	Angola
2020.94939	South Africa	Angola
2020.94939	South Africa	Angola
2020.94973	Kenya	Germany
2020.94998	South Africa	Malawi
2020.95081	USA	Norway
2020.95165	South Africa	Mozambique
2020.95206	South Africa	Zimbabwe
2020.95211	South Africa	Angola
2020.9521300000001	South Africa	United Kingdom
2020.9523000000002	France	Switzerland
2020.95238	South Africa	Mozambique
2020.9538400000001	South Africa	Botswana
2020.95485	South Africa	Zimbabwe
2020.95486	South Africa	United Kingdom
2020.95487	South Africa	Zimbabwe
2020.95589	South Africa	Zimbabwe
2020.95702	South Africa	United Kingdom
2020.9576100000002	Zambia	United Kingdom
2020.9576100000002	South Africa	United Kingdom
2020.95778	USA	Ireland
2020.95803	France	Netherlands
2020.95813	Zimbabwe	France
2020.95827	France	Netherlands
2020.9595000000002	South Africa	Botswana
2020.95992	France	Germany
2020.9604900000002	South Africa	Mozambique
2020.96055	South Africa	United Kingdom
2020.96092	South Africa	Ireland
2020.96205	South Africa	Pakistan
2020.96298	South Africa	Malawi
2020.96304	Germany	South Africa
2020.96305	South Africa	Switzerland
2020.96305	Zambia	United Kingdom
2020.96305	South Africa	Eswatini
2020.96306	Zimbabwe	South Africa
2020.96307	South Africa	Zimbabwe
2020.96318	South Africa	Turkey
2020.9639100000002	South Africa	India
2020.96505	Malawi	United Kingdom
2020.96576	South Africa	United Kingdom
2020.96579	Zambia	United Kingdom
2020.96579	South Africa	Switzerland
2020.9658	Botswana	South Africa
2020.9658	Malawi	South Africa
2020.9662600000001	South Africa	United Arab Emirates
2020.96652	Finland	Mozambique
2020.96658	Kenya	Russia
2020.96687	France	Germany
2020.96694	Kenya	Turkey
2020.96763	South Africa	Israel
2020.96781	South Africa	Botswana
2020.96849	South Africa	United Kingdom
2020.9685100000002	South Africa	Lesotho
2020.9685200000001	South Africa	United Kingdom
2020.9685200000001	South Africa	Lesotho
2020.9689700000001	Kenya	Rwanda
2020.9712200000001	South Africa	Zimbabwe
2020.97123	South Africa	Zimbabwe
2020.97125	Mozambique	South Africa
2020.97133	USA	Germany
2020.97181	South Africa	Malawi
2020.97186	South Africa	USA
2020.97243	South Africa	Zimbabwe
2020.97252	France	Greece
2020.97339	Netherlands	Turkey
2020.9739200000001	South Africa	Germany
2020.97396	Zimbabwe	South Africa
