EventTime	Origin	Destination
2020.8360100000002	UNKNOWN	United Kingdom
2020.8367700000001	United Kingdom	Netherlands
2020.8371900000002	United Kingdom	France
2020.83804	United Kingdom	Poland
2020.83832	United Kingdom	Germany
2020.8384700000001	United Kingdom	Portugal
2020.8385600000001	Germany	France
2020.8394	United Kingdom	Italy
2020.8396	United Kingdom	USA
2020.83984	United Kingdom	France
2020.83987	United Kingdom	Belgium
2020.83993	United Kingdom	Bulgaria
2020.84002	United Kingdom	Italy
2020.8410500000002	United Kingdom	USA
2020.84132	United Kingdom	France
2020.84141	Germany	Croatia
2020.8414300000002	United Kingdom	Russia
2020.8418100000001	United Kingdom	Netherlands
2020.8421	United Kingdom	Spain
2020.8425300000001	Israel	Poland
2020.84272	Germany	Slovakia
2020.84389	Poland	Sweden
2020.8439400000002	United Kingdom	Brazil
2020.84497	United Kingdom	Spain
2020.8455800000002	United Kingdom	USA
2020.8465500000002	United Kingdom	Spain
2020.8466400000002	United Kingdom	India
2020.84726	United Kingdom	Portugal
2020.84762	United Kingdom	France
2020.8488000000002	United Kingdom	France
2020.8491600000002	United Kingdom	France
2020.84921	United Kingdom	Latvia
2020.8493400000002	Germany	India
2020.8493500000002	United Kingdom	India
2020.8508100000001	USA	Kenya
2020.8512400000002	United Kingdom	Greece
2020.8514200000002	United Kingdom	Germany
2020.8519500000002	United Kingdom	Italy
2020.8521	United Kingdom	France
2020.8529600000002	United Kingdom	Ireland
2020.8540300000002	United Kingdom	Greece
2020.85407	United Kingdom	Poland
2020.85409	United Kingdom	Germany
2020.8543100000002	USA	Switzerland
2020.85453	India	Cambodia
2020.855	United Kingdom	USA
2020.85515	United Kingdom	Spain
2020.85527	United Kingdom	France
2020.85544	United Kingdom	Portugal
2020.85569	United Kingdom	Poland
2020.8557700000001	United Kingdom	Turkey
2020.8560400000001	United Kingdom	Italy
2020.8565	United Kingdom	Italy
2020.8567200000002	United Kingdom	India
2020.85708	United Kingdom	Belgium
2020.8575700000001	Germany	France
2020.8577500000001	Germany	Slovakia
2020.85877	United Kingdom	Romania
2020.8588200000002	United Kingdom	France
2020.8625000000002	United Kingdom	France
2020.86274	United Kingdom	Germany
2020.86301	India	Austria
2020.8631500000001	United Kingdom	Spain
2020.86326	United Kingdom	Poland
2020.8637600000002	United Kingdom	Bahrain
2020.8642100000002	United Kingdom	Turkey
2020.8644100000001	Germany	Slovakia
2020.86445	United Kingdom	India
2020.8652800000002	United Kingdom	Belgium
2020.8656500000002	United Kingdom	Greece
2020.8658200000002	France	United Kingdom
2020.8660000000002	Germany	Poland
2020.8670900000002	USA	France
2020.86752	United Kingdom	Ireland
2020.86786	United Kingdom	India
2020.8680200000001	United Kingdom	USA
2020.86812	United Kingdom	Chile
2020.86831	France	USA
2020.8687000000002	United Kingdom	Poland
2020.8695400000001	United Kingdom	Turkey
2020.8702	United Kingdom	Spain
2020.87055	United Kingdom	Chile
2020.8706300000001	United Kingdom	Bulgaria
2020.87102	United Kingdom	USA
2020.8710700000001	United Kingdom	Poland
2020.8712200000002	Germany	Poland
2020.8712600000001	United Kingdom	USA
2020.87163	Germany	USA
2020.8717700000002	USA	Nigeria
2020.87192	United Kingdom	Netherlands
2020.8720400000002	United Kingdom	Jordan
2020.87239	Germany	Austria
2020.8724100000002	United Kingdom	Bulgaria
2020.87262	United Kingdom	Spain
2020.87352	United Kingdom	France
2020.87401	United Kingdom	Sweden
2020.8741300000002	Italy	France
2020.87436	United Kingdom	India
2020.8748400000002	United Kingdom	Romania
2020.87516	France	Sweden
2020.87678	United Kingdom	Spain
2020.8769200000002	United Kingdom	Latvia
2020.8769900000002	United Kingdom	France
2020.8775300000002	United Kingdom	Sweden
2020.8782800000001	United Kingdom	Croatia
2020.8784300000002	United Kingdom	Netherlands
2020.8787000000002	Germany	Slovakia
